11:09|"11:09 AM"|"
From: Renee Greene – September 14, 2011 – 11:09 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
08:21|"8:21 AM"|"
From: Shelley Manning – September 15, 2011 – 8:21 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:32|"9:32 AM"|"
From: Shelley Manning – September 15, 2011 – 9:32 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
14:58|"2:58 PM"|"
From: Renee Greene – September 17, 2011 – 2:58 PM
To: Shelley Manning, Mark Finlay, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
15:15|"3:15 PM"|"
From: Mark Finlay – September 17, 2011 – 3:15 PM
To: Shelley Manning, Renee Greene, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
16:00|"4:00 PM"|"
From: Ashley Price – September 17, 2011 – 4:00 PM
To: Shelley Manning, Mark Finlay, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:05|"4:05 PM"|"
From: Shelley Manning – September 17, 2011 – 4:05 PM
To: Renee Greene, Mark Finlay, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
13:30|"1:30 PM"|"
From: Renee Greene – September 18, 2011 – 1:30 PM
To: Shelley Manning, Mark Finlay, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
13:38|"1:38 PM"|"
From: Shelley Manning – September 18, 2011 – 1:38 PM
To: Ashley Price, Mark Finlay, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
14:02|"2:02 PM"|"
From: Mark Finlay – September 18, 2011 – 2:02 PM
To: Shelley Manning, Ashley Price, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:45|"4:45 PM"|"
From: Ashley Price – September 18, 2011 – 4:45 PM
To: Shelley Manning, Mark Finlay, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:48|"4:48 PM"|"
From: Shelley Manning – September 18, 2011 – 4:48 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
20:02|"8:02 PM"|"
From: Renee Greene – September 18, 2011 – 8:02 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
20:05|"8:05 PM"|"
From: Renee Greene – September 18, 2011 – 8:05 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
21:12|"9:12 PM"|"
From: PBCupLover@easymailusa.com – September 18, 2011 – 9:12 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:04|"11:04 AM"|"From: meet@choosejews.com/CrimsonGuy30 – September 21, 2011 – 11:04 AM"|"The Click Trilogy"|"Lisa Becker"
11:20|"11:20 AM"|"
From: meet@choosejews.com/ PRGal1981 – September 21, 2011 – 11:20 AM
To: meet@choosejews.com/CrimsonGuy30"|"The Click Trilogy"|"Lisa Becker"
11:22|"11:22 AM"|"
From: Renee Greene – September 21, 2011 – 11:22 AM
To: member.services@choosejews.com"|"The Click Trilogy"|"Lisa Becker"
11:24|"11:24 AM"|"
From: member.services@choosejews.com – September 21, 2011 – 11:24 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
07:53|"7:53 AM"|"
From: Shelley Manning – September 22, 2011 – 7:53 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:07|"9:07 AM"|"
From: Renee Greene – September 22, 2011 – 9:07 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:10|"9:10 AM"|"
From: Shelley Manning – September 22, 2011 – 9:10 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:24|"10:24 AM"|"
From: Renee Greene – September 23, 2011 – 10:24 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
08:22|"8:22 AM"|"
From: Shelley Manning – September 24, 2011 – 8:22 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:55|"10:55 AM"|"
From: Renee Greene – September 26, 2011 – 10:55 AM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
10:59|"10:59 AM"|"
From: PBCupLover@easymailusa.com – September 26, 2011 – 10:59 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
22:56|"10:56 PM"|"
From: Mark Finlay – September 29, 2011 – 10:56 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:18|"9:18 AM"|"
From: Renee Greene – September 30, 2011 – 9:18 AM
To: Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
09:58|"9:58 AM"|"
From: Mark Finlay – September 30, 2011 – 9:58 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:12|"10:12 AM"|"
From: Renee Greene – September 30, 2011 – 10:12 AM
To: Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
10:18|"10:18 AM"|"
From: Mark Finlay – September 30, 2011 – 10:18 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
21:56|"9:56 PM"|"
From: Mark Finlay – October 1, 2011 – 9:56 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
08:12|"8:12 AM"|"
From: Renee Greene – October 2, 2011 – 8:12 AM
To: Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
09:17|"9:17 AM"|"
From: Renee Greene – October 3, 2011 – 9:17 AM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
10:50|"10:50 AM"|"
From: PBCupLover@easymailusa.com – October 3, 2011 – 10:50 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:02|"11:02 AM"|"
From: Renee Greene – October 3, 2011 – 11:02 AM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
11:05|"11:05 AM"|"
From: PBCupLover@easymailusa.com – October 3, 2011 – 11:05 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:20|"11:20 AM"|"
From: Renee Greene – October 3, 2011 – 11:20 AM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
11:25|"11:25 AM"|"
From: PBCupLover@easymailusa.com – October 3, 2011 – 11:25 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:26|"11:26 AM"|"
From: Renee Greene – October 3, 2011 – 11:26 AM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
09:02|"9:02 AM"|"
From: Renee Greene – October 5, 2011 – 9:02 AM
To: Shelley Manning, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
10:43|"10:43 AM"|"
From: Shelley Manning– October 5, 2011 – 10:43 AM
To: Renee Greene, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
12:23|"12:23 PM"|"
From: Ashley Price– October 5, 2011 – 12:23 PM
To: Renee Greene, Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
13:12|"1:12 PM"|"
From: Shelley Manning– October 5, 2011 – 1:12 PM
To: Renee Greene, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
13:14|"1:14 PM"|"
From: Ashley Price– October 5, 2011 – 1:14 PM
To: Renee Greene, Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
14:34|"2:34 PM"|"
From: Renee Greene – October 5, 2011 – 2:34 PM
To: Shelley Manning, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
14:35|"2:35 PM"|"
From: Renee Greene – October 5, 2011 – 2:35 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:02|"9:02 AM"|"
From: Shelley Manning– October 5, 2011 – 9:02 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
06:02|"6:02 AM"|"
From: PBCupLover@easymailusa.com – October 9, 2011 – 6:02 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
06:05|"6:05 AM"|"
From: Renee Greene – October 9, 2011 – 6:05 AM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
20:00|"8:00 PM"|"
From: PBCupLover@easymailusa.com – October 13, 2011 – 8:00 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
"ap 06:15"|6:15|"Looking forward to a romantic night with you tomorrow night.  I’ll pick you up at the airport at 6:15."|"The Click Trilogy"|"Lisa Becker"
23:52|"11:52 PM"|"
From: Renee Greene – October 13, 2011 – 11:52 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
23:53|"11:53 PM"|"
From: Renee Greene – October 14, 2011 – 11:53 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:02|"9:02 AM"|"
From: PBCupLover@easymailusa.com – October 14, 2011 – 9:02 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:57|"10:57 AM"|"
From: Shelley Manning – October 14, 2011 – 10:57 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:07|"11:07 AM"|"
From: Renee Greene – October 14, 2011 – 11:07 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
12:30|"12:30 PM"|"
From: Shelley Manning – October 14, 2011 – 12:30 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:37|"12:37 PM"|"
From: Renee Greene – October 14, 2011 – 12:37 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
12:39|"12:39 PM"|"
From: Shelley Manning – October 14, 2011 – 12:39 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:40|"12:40 PM"|"
From: Renee Greene – October 14, 2011 – 12:40 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
12:41|"12:41 PM"|"
From: Shelley Manning – October 14, 2011 – 12:41 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
13:30|"1:30 PM"|"
From: Renee Greene – October 14, 2011 – 1:30 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
13:35|"1:35 PM"|"
From: PBCupLover@easymailusa.com – October 14, 2011 – 1:35 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
13:38|"1:38 PM"|"
From: Renee Greene – October 14, 2011 – 1:38 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
16:07|"4:07 PM"|"
From: Renee Greene – October 14, 2011 – 4:07 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
16:22|"4:22 PM"|"
From: Shelley Manning – October 14, 2011 – 4:22 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
17:53|"5:53 PM"|"
From: Renee Greene – October 14, 2011 – 5:53 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:53|"9:53 AM"|"
From: Shelley Manning – October 16, 2011 – 9:53 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:02|"10:02 AM"|"
From: Renee Greene – October 16, 2011 – 10:02 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
"ap 01:00"|one|"-         Sex with two girls in high school – one the night of the prom.  Two flings in college including a one night stand after a sorority formal."|"The Click Trilogy"|"Lisa Becker"
12:05|"12:05 PM"|"
From: Shelley Manning – October 16, 2011 – 12:05 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:06|"12:06 PM"|"
From: Renee Greene – October 16, 2011 – 12:06 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
12:10|"12:10 PM"|"
From: Fly12271@easymailusa.com – October 16, 2011 – 12:10 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
13:45|"1:45 PM"|"
From: Renee Greene – October 16, 2011 – 1:45 PM
To: Fly12271@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
14:09|"2:09 PM"|"
From: Fly12271@easymailusa.com – October 16, 2011 – 2:09 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
14:15|"2:15 PM"|"
From: Renee Greene – October 16, 2011 – 2:15 PM
To: Fly12271@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
14:22|"2:22 PM"|"
From: Fly12271@easymailusa.com – October 16, 2011 – 2:22 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
14:25|"2:25 PM"|"
From: Renee Greene – October 16, 2011 – 2:25 PM
To: Fly12271@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
14:28|"2:28 PM"|"
From: Fly12271@easymailusa.com – October 16, 2011 – 2:28 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
14:30|"2:30 PM"|"
From: Renee Greene – October 16, 2011 – 2:30 PM
To: Fly12271@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
14:32|"2:32 PM"|"
From: Renee Greene – October 16, 2011 – 2:32 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
08:56|"8:56 AM"|"
From: Shelley Manning – October 17, 2011 – 8:56 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:17|"9:17 AM"|"
From: Renee Greene – October 17, 2011 – 9:17 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:18|"9:18 AM"|"
From: Shelley Manning – October 17, 2011 – 9:18 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:19|"9:19 AM"|"
From: Renee Greene – October 17, 2011 – 9:19 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:19|"9:19 AM"|"
From: Shelley Manning – October 17, 2011 – 9:19 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:22|"9:22 AM"|"
From: Renee Greene – October 17, 2011 – 9:22 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:24|"9:24 AM"|"
From: Shelley Manning – October 17, 2011 – 9:24 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:31|"9:31 AM"|"
From: Renee Greene – October 17, 2011 – 9:31 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:35|"9:35 AM"|"
From: Shelley Manning – October 17, 2011 – 9:35 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:58|"9:58 AM"|"
From: Renee Greene – October 17, 2011 – 9:58 AM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
"ap 01:00"|1:00|"About to hop on a marathon conference call with the client from hell but wanted to let you know what I have in my hot little hands. Two tickets to the hottest show in town starring the original Broadway cast including one Kristin Chenowith. Now granted, it’s a Sunday matinee. But they are orchestra center.  That’s how I roll!  Don’t ask me how I got them.  Involved a little bribery and a lot of groveling.  But nothing illegal.  Will pick you up at 1:00. The show starts at 2:00.  Hurrah!"|"The Click Trilogy"|"Lisa Becker"
"ap 02:00"|2:00|"About to hop on a marathon conference call with the client from hell but wanted to let you know what I have in my hot little hands. Two tickets to the hottest show in town starring the original Broadway cast including one Kristin Chenowith. Now granted, it’s a Sunday matinee. But they are orchestra center.  That’s how I roll!  Don’t ask me how I got them.  Involved a little bribery and a lot of groveling.  But nothing illegal.  Will pick you up at 1:00. The show starts at 2:00.  Hurrah!"|"The Click Trilogy"|"Lisa Becker"
10:41|"10:41 AM"|"
From: PBCupLover@easymailusa.com – October 17, 2011 – 10:41 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:45|"10:45 AM"|"
From: Renee Greene – October 17, 2011 – 10:45 AM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
10:48|"10:48 AM"|"
From: PBCupLover@easymailusa.com – October 17, 2011 – 10:48 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:53|"10:53 AM"|"
From: Renee Greene – October 17, 2011 – 10:53 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
"ap 01:00"|1:00|"Subject: Fwd: Re: Little Bribery/Lotta Groveling
Guess you're in. Pick you up at 1:00?
"|"The Click Trilogy"|"Lisa Becker"
11:51|"11:51 AM"|"
From: Shelley Manning – October 17, 2011 – 11:51 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:58|"11:58 AM"|"
From: Renee Greene – October 17, 2011 – 11:58 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
12:07|"12:07 PM"|"
From: Shelley Manning – October 17, 2011 – 12:07 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:15|"12:15 PM"|"
From: Renee Greene – October 17, 2011 – 12:15 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
16:42|"4:42 PM"|"
From: Renee Greene – October 19, 2010 – 4:42 PM
To: Greg_Gordon@excelpaint19875x.com"|"The Click Trilogy"|"Lisa Becker"
16:44|"4:44 PM"|"
From: Renee Greene – October 19, 2010 – 4:44 PM
To: Ashley Price"|"The Click Trilogy"|"Lisa Becker"
16:45|"4:45 PM"|"
From: Ashley Price – October 19, 2010 – 4:45 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:47|"4:47 PM"|"
From: Renee Greene – October 19, 2010 – 4:47 PM
To: Ashley Price"|"The Click Trilogy"|"Lisa Becker"
18:56|"6:56 PM"|"
From: Ashley Price – October 19, 2010 – 6:56 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:02|"9:02 AM"|"
From: Renee Greene – October 20, 2010 – 9:02 AM
To: Ashley Price"|"The Click Trilogy"|"Lisa Becker"
09:16|"9:16 AM"|"
From: Greg_Gordon@excelpaint19875x.com – October 20, 2010 – 9:16 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:03|"10:03 AM"|"
From: Renee Greene – October 20, 2010 – 10:03 AM
To: Greg_Gordon@excelpaint19875x.com"|"The Click Trilogy"|"Lisa Becker"
10:32|"10:32 AM"|"
From: Greg_Gordon@excelpaint19875x.com – October 20, 2010 – 10:32 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:57|"10:57 AM"|"
From: Renee Greene – October 20, 2010 – 10:57 AM
To: Greg_Gordon@excelpaint19875x.com"|"The Click Trilogy"|"Lisa Becker"
11:26|"11:26 AM"|"
From: Greg_Gordon@excelpaint19875x.com – October 20, 2010 – 11:26 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:38|"11:38 AM"|"
From: Renee Greene – October 20, 2010 – 11:38 AM
To: Ashley Price"|"The Click Trilogy"|"Lisa Becker"
12:12|"12:12 PM"|"
From: Ashley Price – October 20, 2010 – 12:12 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:00|noon|"You aren’t a bitch!  Kids can sometimes be cruel and we were kids.  But honestly, I doubt you were anything but the lovely, wonderfully nice person you are today.  Knowing you as I do, this will probably eat away at you for days.  You can beat yourself up over lunch at Mel’s.  See you tomorrow at noon."|"The Click Trilogy"|"Lisa Becker"
14:45|"2:45 PM"|"
From: Renee Greene – October 21, 2010 – 2:45 PM
To: Ashley Price"|"The Click Trilogy"|"Lisa Becker"
10:05|"10:05 AM"|"
From: Ashley Price – October 22, 2010 – 10:05 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
14:38|"2:38 PM"|"
From: PBCupLover@easymailusa.com – October 23, 2011 – 2:38 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:07|"4:07 PM"|"
From: Renee Greene – October 23, 2011 – 4:07 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
08:26|"8:26 AM"|"
From: Renee Greene – October 25, 2011 – 8:26 AM
To: Shelley Manning, Ashley Price, Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
11:26|"11:26 AM"|"
From: Mark Finlay – October 25, 2011 – 11:26 AM
To: Renee Greene; Shelley Manning, Ashley Price,"|"The Click Trilogy"|"Lisa Becker"
12:32|"12:32 PM"|"
From: Ashley Price – October 25, 2011 – 12:32 PM
To: Renee Greene; Shelley Manning, Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
13:27|"1:27 PM"|"
From: Shelley Manning – October 25, 2011 – 1:27 PM
To: Renee Greene, Ashley Price, Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
13:28|"1:28 PM"|"
From: Shelley Manning – October 25, 2011 – 1:28 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
14:22|"2:22 PM"|"
From: Ashley Price – October 25, 2011 – 2:22 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
14:25|"2:25 PM"|"
From: Renee Greene – October 25, 2011 – 2:25 PM
To: Ashley Price"|"The Click Trilogy"|"Lisa Becker"
14:28|"2:28 PM"|"
From: Ashley Price – October 25, 2011 – 2:28 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
14:31|"2:31 PM"|"
From: Renee Greene– October 25, 2011 – 2:31 PM
To: Ashley Price"|"The Click Trilogy"|"Lisa Becker"
09:15|"9:15 AM"|"
From: Renee Greene – November 2, 2011 – 9:15 AM
To: Shelley Manning, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
09:57|"9:57 AM"|"
From: Renee Greene – November 5, 2011 – 9:57 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
11:02|"11:02 AM"|"From: Shelley Manning – November 5, 2011 – 11:02 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:05|"11:05 AM"|"
From: Renee Greene – November 5, 2011 – 11:05 AM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
17:30|"5:30 PM"|"
From: Renee Greene – November 5, 2011 – 5:30 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
17:42|"5:42 PM"|"From: PBCupLover@easymailusa.com – November 5, 2011 – 5:42 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
17:45|"5:45 PM"|"
From: Renee Greene – November 5, 2011 – 5:45 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
17:46|"5:46 PM"|"
From: PBCupLover@easymailusa.com – November 5, 2011 – 5:46 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
17:48|"5:48 PM"|"
From: Renee Greene – November 5, 2011 – 5:48 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
17:50|"5:50 PM"|"
From: PBCupLover@easymailusa.com – November 5, 2011 – 5:50 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
17:54|"5:54 PM"|"
From: Renee Greene – November 5, 2011 – 5:54 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
17:55|"5:55 PM"|"
From: PBCupLover@easymailusa.com – November 5, 2011 – 5:55 PM
"|"The Click Trilogy"|"Lisa Becker"
17:57|"5:57 PM"|"
From: Renee Greene – November 5, 2011 – 5:57 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
17:59|"5:59 PM"|"From: PBCupLover@easymailusa.com – November 5, 2011 – 5:59 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
18:02|"6:02 PM"|"
From: Renee Greene – November 5, 2011 – 6:02 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
18:07|"6:07 PM"|"
From: PBCupLover@easymailusa.com – November 5, 2011 – 6:07 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
18:09|"6:09 PM"|"
From: Renee Greene – November 5, 2011 – 6:09 PM
To: PBCupLover@easymailusa.com"|"The Click Trilogy"|"Lisa Becker"
18:11|"6:11 PM"|"
From: PBCupLover@easymailusa.com – November 5, 2011 – 6:11 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
08:25|"8:25 AM"|"
From: Renee Greene – November 6, 2011 – 8:25 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
07:58|"7:58 AM"|"
From: Shelley Manning – November 7, 2011 – 7:58 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
08:26|"8:26 AM"|"
From: Renee Greene – November 7, 2011 – 8:26 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
08:26|"8:26 AM"|"Chapter 9 – It’s A Small World After All
From: Mark Finlay – November 8, 2011 – 8:26 AM
To: Renee Greene, Shelley Manning, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
"ap 09:00"|9:00|"Okay, so the plan is to meet a Henri's at 9:00 sharp for my birthday.  I’ve reserved the private room, so it should be perfect.  I’m really glad the three of you will be there.  Below is the link to the evite that I sent to everyone else."|"The Click Trilogy"|"Lisa Becker"
09:42|"9:42 AM"|"
From: Renee Greene – November 8, 2011 – 9:42 AM
To: Mark Finlay, Shelley Manning, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
"ap 09:00"|9:00|"Can’t wait to celebrate with you Saturday night, Mark!!!  And you are finally going to meet Ethan.  YEAH!  I think you guys are going to really like him.  At least I hope so.  I've told him how important it is for me that all of you approve.  He’s wonderful.  He’s smart, witty and a ton of fun.  I’m telling you, I could just lie in bed, in his arms, all morning.  (Sorry if that’s a bit TMI for you, Mark.)  I know this is going to sound crazy, but I’ve fallen in love with him.  I can’t believe I’m saying that out loud – well, typing it out loud– well, you know what I mean.  Can’t wait.  See you guys at Henri's at 9:00."|"The Click Trilogy"|"Lisa Becker"
10:07|"10:07 AM"|"
From: Shelley Manning – November 8, 2011 – 10:07 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:42|"10:42 AM"|"
From: Renee Greene – November 8, 2011 – 10:42 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
14:14|"2:14 PM"|"
From: Renee Greene – November 10, 2011 – 2:14 PM
To: Ashley Price"|"The Click Trilogy"|"Lisa Becker"
15:18|"3:18 PM"|"
From: Ashley Price – November 10, 2011 – 3:18 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:07|"4:07 PM"|"
From: Renee Greene – November 10, 2011 – 4:07 PM
To: Ashley Price"|"The Click Trilogy"|"Lisa Becker"
16:08|"4:08 PM"|"
From: Ashley Price – November 10, 2011 – 4:08 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
08:26|"8:26 AM"|"
From: Mark Finlay – November 12, 2011 – 8:26 AM
To: Renee Greene, Shelley Manning, Ashley Price"|"The Click Trilogy"|"Lisa Becker"
22:02|"10:02 PM"|"
From: PBCupLover@easymailusa.com – November 12, 2011 – 10:02 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
23:14|"11:14 PM"|"
From: Ashley Price – November 12, 2011 – 11:14 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
23:45|"11:45 PM"|"
From: Shelley Manning – November 12, 2011 – 11:45 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
00:20|"12:20 AM"|"
From: PBCupLover@easymailusa.com – November 13, 2011 – 12:20 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
04:00|"4:00 AM"|"
From: Shelley Manning – November 13, 2011 – 4:00 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
07:43|"7:43 AM"|"
From: Shelley Manning – November 13, 2011 – 7:43 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:02|"9:02 AM"|"
From: Mark Finlay – November 13, 2011 – 9:02 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:45|"10:45 AM"|"
From: Renee Greene – November 13, 2011 – 10:45 AM
To: Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
10:47|"10:47 AM"|"
From: Shelley Manning – November 13, 2011 – 10:47 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:48|"10:48 AM"|"
From: Mark Finlay – November 13, 2011 – 10:48 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:51|"10:51 AM"|"
From: Renee Greene – November 13, 2011 – 10:51 AM
To: Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
