"~ 20:00"|"about eight o‘clock in the evening"|"It was about eight o‘clock in the evening: as he did not know the streets, he walked at random."|"Les Miserables (Abridged)"|"Victor Hugo"
"< 16:00"|"towards four o‘clock in the afternoon"|"THAT VERY DAY, towards four o‘clock in the afternoon, Jean Valjean was sitting alone upon the reverse of one of the most solitary embankments of the Champ de Mars. Whether from prudence, or from a desire for meditation, or simply as a result of one of those insensible changes of habits which creep little by little into all lives, he now rarely went out with Cosette. He wore his working-man’s waistcoat, brown linen trousers, and his cap with the long visor hid his face. He was now calm and happy in regard to Cosette; what had for some time alarmed and disturbed him was dissipated; but within a week or two anxieties of a different nature had come upon him. One day, when walking on the boulevard, he had seen Thénardier; thanks to his disguise, Thénardier had not recognised him; but since then Jean Valjean had seen him again several times, and he was now certain that Thénardier was prowling about the neighbourhood. This was sufficient to make him take a serious step. Thénardier there! this was all dangers at once. Moreover, Paris was not quiet: the political troubles had this inconvenience for him who had anything in his life to conceal, that the police had become very active, and very secret, and that in seeking to track out a man like Pépin or Morey, they would be very likely to discover a man like Jean Valjean. Jean Valjean had decided to leave Paris, and even France, and to pass over to England. He had told Cosette. In less than a week he wished to be gone. He was sitting on the embankment in the Champ de Mars, revolving all manner of thoughts in his mind, Thenardier, the police, the journey, and the difficulty of procuring a passport."|"Les Miserables (Abridged)"|"Victor Hugo"
02:00|"two o‘clock in the morning"|"He began to walk the streets, the resource of those who suffer. He thought of nothing which he could ever remember. At two o‘clock in the morning he returned to Courfeyrac’s, and threw himself, dressed as he was, upon his mattress. It was broad sunlight when he fell asleep, with that frightful, heavy slumber in which the ideas come and go in the brain. When he awoke, he saw standing in the room, their hats upon their heads, all ready to go out, very busy, Courfeyrac, Enjolras, Feuilly, and Combeferre."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 09:00"|"nine o’clock"|"He rambled about all day without knowing where; it rained at intervals, he did not perceive it; for his dinner he bought a penny roll at a baker‘s,  put it in his pocket, and forgot it. It would appear that he took a bath in the Seine without being conscious of it. There are moments when a man has a furnace in his brain. Marius was in one of those moments. He hoped nothing more, he feared nothing more; he had reached this condition since the evening before. He waited for night with feverish impatience, he had but one clear idea; that was, that at nine o’clock he should see Cosette. This last happiness was now his whole future; afterwards, darkness. At intervals, while walking along the most deserted boulevards, he seemed to hear strange sounds in Paris. He roused himself from his reverie, and said: “Are they fighting?”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 09:00"|"nine o‘clock"|"At nightfall, at precisely nine o‘clock, as he had promised Cosette, he was in the Rue Plumet. When he approached the grating he forgot everything else. It was forty-eight hours since he had seen Cosette, he was going to see her again, every other thought faded away, and he felt now only a deep and wonderful joy. Those minutes in which we live centuries always have this sovereign and wonderful peculiarity, that for the moment while they are passing, they entirely fill the heart."|"Les Miserables (Abridged)"|"Victor Hugo"
09:00|"nine in the morning"|"Hugo characterizes Corinth, its proprietors—the late Father Hucheloup and the Widow Hucheloup, and its two waitresses “Chowder and Fricassee.” At nine in the morning of the day the revolutionary barricade will be erected, the friends Joly, Laigle de Meaux (“Bossuet”), and Grantaire gather there. They become very drunk. Grantaire, who loves and admires Enjolras, laments that the latter—the fiery revolutionary heart of their conspiratorial group-despises him."|"Les Miserables (Abridged)"|"Victor Hugo"
03:00|"three o‘clock in the morning"|"Nothing could be more fantastic and more motley than this band. One had a short jacket, a cavalry sabre, and two horse-pistols; another was in shirt sleeves, with a round hat, and a powder-horn hung at his side; a third had a breast-plate of nine sheets of brown paper, and was armed with a saddler’s awl. There was one of them who cried: “Let us exterminate to the last man, and die on the point of our bayonets!” This man had no bayonet. Another displayed over his coat a cross-belt and cartridge-box of the National Guard, with the box cover adorned with this inscription in red cloth: Public Order. Many muskets bearing the numbers of their legions, few hats, no cravats, many bare arms, some pikes. Add to this all ages, all faces, small pale young men, bronzed longshoremen. All were hurrying, and, while helping each other, they talked about the possible chances—that they would have help by three o‘clock in the morning—that they were sure of one regiment—that Paris would rise. Terrible subjects, with  which were mingled a sort of cordial joviality. One would have said they were brothers, they did not know each other’s names. Great perils have this beauty, that they bring to light the fraternity of strangers."|"Les Miserables (Abridged)"|"Victor Hugo"
"~ 03:00"|"about three o‘clock in the morning"|"How long did he weep thus? What did he do after weeping? Where did he go? Nobody ever knew. It is known simply that, on that very night, the stage-driver who drove at that time on the Grenoble route, and arrived at D—about three o‘clock in the morning, saw, as he passed through the bishop’s street, a man in the attitude of prayer, kneeling upon the pavement in the shadow, before the door of Monseigneur Bienvenu."|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noon|"“The barricade will not be attacked again before daybreak, according to all appearance, and will not be taken before to-morrow noon.”"|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"“It is hardly midnight, the Rue de l‘Homme Armé is not far, I will carry the letter right away, and I shall get back in time.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap ~ 05:00"|"About five o‘clock"|"About five o‘clock, Toussaint, who was coming and going, very busy with this little move, set a cold fowl on the dining-room table, which Cosette, out of deference to her father, consented to look at."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 11:00"|"eleven o‘clock"|"He uttered a hideous cry of inward joy. So, it was finished. The end came sooner than he had dared to hope. The being who encumbered his destiny was disappearing. He was going away of himself, freely, of his own accord. Without any intervention on his, Jean Valjean’s part, without any fault of his, “that man” was about to die. Perhaps even he was already  dead.—Here his fever began to calculate.—No. He is not dead yet. The letter was evidently written to be read by Cosette in the morning; since those two discharges which were heard between eleven o‘clock and midnight, there had been nothing; the barricade will not be seriously attacked till daybreak; but it is all the same, for the moment “that man” meddled with this war, he was lost; he is caught in the net. Jean Valjean felt that he was delivered. He would then find himself once more alone with Cosette. Rivalry ceased; the future began again. He had only to keep the note in his pocket. Cosette would never know what had become of “that man.” “I have only to let things take their course. That man cannot escape. If he is not dead yet, it is certain that he will die. What happiness!”"|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"He uttered a hideous cry of inward joy. So, it was finished. The end came sooner than he had dared to hope. The being who encumbered his destiny was disappearing. He was going away of himself, freely, of his own accord. Without any intervention on his, Jean Valjean’s part, without any fault of his, “that man” was about to die. Perhaps even he was already  dead.—Here his fever began to calculate.—No. He is not dead yet. The letter was evidently written to be read by Cosette in the morning; since those two discharges which were heard between eleven o‘clock and midnight, there had been nothing; the barricade will not be seriously attacked till daybreak; but it is all the same, for the moment “that man” meddled with this war, he was lost; he is caught in the net. Jean Valjean felt that he was delivered. He would then find himself once more alone with Cosette. Rivalry ceased; the future began again. He had only to keep the note in his pocket. Cosette would never know what had become of “that man.” “I have only to let things take their course. That man cannot escape. If he is not dead yet, it is certain that he will die. What happiness!”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 03:00"|"three o‘clock"|"No meals could now be had. There was neither bread nor meat. The fifty men of the barricade, in the sixteen hours that they had been there, had very soon exhausted the meagre provisions of the tavern. In a given time, every barricade which holds out, inevitably becomes the raft of le Méduse. They must resign themselves to famine. They were in the early hours of that Spartan day of the 6th of June, when, in the barricade Saint Merry, Jeanne, surrounded by insurgents who were asking for bread, to all those warriors, crying: “Something to eat!” answered: “What for? it is three o‘clock. At four o’clock we shall be dead.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 04:00"|"four o’clock"|"No meals could now be had. There was neither bread nor meat. The fifty men of the barricade, in the sixteen hours that they had been there, had very soon exhausted the meagre provisions of the tavern. In a given time, every barricade which holds out, inevitably becomes the raft of le Méduse. They must resign themselves to famine. They were in the early hours of that Spartan day of the 6th of June, when, in the barricade Saint Merry, Jeanne, surrounded by insurgents who were asking for bread, to all those warriors, crying: “Something to eat!” answered: “What for? it is three o‘clock. At four o’clock we shall be dead.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"~ 02:00"|"About two o‘clock in the morning"|"About two o‘clock in the morning, they took a count. There were thirty-seven of them left."|"Les Miserables (Abridged)"|"Victor Hugo"
06:00|"six o‘clock in the morning"|"The insurgents, we must say, were full of hope. The manner in which they had repelled the attack during the night, had led them almost to contempt in advance for the attack at daybreak. They awaited it, and smiled at it. They had no more doubt of their success than of their cause. Moreover, help was evidently about to come. They counted on it. With that facility for triumphant prophecy which is a part of the strength of the fighting Frenchman, they divided into three distinct phases the day which was opening: at six o‘clock in the morning a regiment, “which had been worked on,” would come over to their side. At noon, insurrection of all Paris; at sundown, revolution."|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noon|"The insurgents, we must say, were full of hope. The manner in which they had repelled the attack during the night, had led them almost to contempt in advance for the attack at daybreak. They awaited it, and smiled at it. They had no more doubt of their success than of their cause. Moreover, help was evidently about to come. They counted on it. With that facility for triumphant prophecy which is a part of the strength of the fighting Frenchman, they divided into three distinct phases the day which was opening: at six o‘clock in the morning a regiment, “which had been worked on,” would come over to their side. At noon, insurrection of all Paris; at sundown, revolution."|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noon|"Suddenly between two discharges they heard the distant sound of a clock striking.
“It is noon,” said Combeferre.
The twelve strokes had not sounded when Enjolras sprang to his feet, and flung down from the top of the barricade this thundering shout:"|"Les Miserables (Abridged)"|"Victor Hugo"
05:00|"five in the morning"|"The four couples scrupulously accomplished all the country follies then possible. It was in the beginning of the holidays, and a hot, clear summer’s day. The night before, Favourite, the only one who knew how to write, had written to Tholomyès in the name of the four: “It is lucky to go out early.” For this reason, they rose at five in the morning. Then they went to Saint Cloud by the coach, looked at the dry waterfall and exclaimed: “How beautiful it must be when there is any water!” breakfasted at the Tête Noire,  where Castaing had not yet passed by, amused themselves with a game of ringtoss at the quincunx of the great basin, ascended to Diogenes’ lantern, wagered macaroons at the roulette game on the Sèvres bridge, gathered bouquets at Puteaux, bought reed pipes at Neuilly, ate apple puffs everywhere, and were perfectly happy."|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noon|"As to Fantine, she was joy itself. Her splendid teeth had evidently been endowed by God with one function—that of laughing. She carried in her hand rather than on her head her little hat of sewed straw, with long, white strings. Her thick blond tresses, inclined to wave, and easily escaping from their confinement, obliging her to fasten them continually, seemed designed for the flight of Galatea under the willows. Her rosy lips babbled with enchantment. The corners of her mouth, turned up voluptuously like the antique masks of Erigone, seemed to encourage audacity; but her long, shadowy eyelashes were cast discreetly down towards the lower part of her face as if to check its festive tendencies. Her whole toilette was indescribably harmonious and enchanting. She wore a dress of mauve barege, little reddish-brown buskins, the strings of which were crossed over her fine, white, open-worked stockings, and that species of spencer, invented at Marseilles, the name of which, canezou, a corruption of the words quinze août in the Canebière dialect, signifies fine weather, warmth, and noon.  The three others, less timid as we have said, wore low-necked dresses, which in summer, beneath bonnets covered with flowers, are full of grace and allurement; but by the side of this daring toilette, the canezou of the blond Fantine, with its transparencies, indiscretions, and concealments, at once hiding and disclosing, seemed a provocative godsend of decency; and the famous court of love, presided over by the Viscountess de Cette, with the sea-green eyes, might have given the prize for coquetry to this canezou, which had entered the lists for that of modesty. The simplest is sometimes the wisest. So things go."|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noon|"The transition was marvellous. From the very centre of the city, Jean Valjean had gone out of the city, and, in the twinkling of an eye, the time of lifting a cover and closing it again, he had passed from broad day to complete darkness, from noon to midnight, from uproar to silence, from the whirl of the thunder to the stagnation of the tomb, and, by a mutation much more prodigious still than that of the Rue Polonceau, from the most extreme peril to the most absolute security."|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"The transition was marvellous. From the very centre of the city, Jean Valjean had gone out of the city, and, in the twinkling of an eye, the time of lifting a cover and closing it again, he had passed from broad day to complete darkness, from noon to midnight, from uproar to silence, from the whirl of the thunder to the stagnation of the tomb, and, by a mutation much more prodigious still than that of the Rue Polonceau, from the most extreme peril to the most absolute security."|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"When he had turned the corner of the gallery, the distant gleam of the air-hole disappeared, the curtain of darkness fell back over him, and he again became blind. He went forward none the less, and as rapidly as he could. Marius’ arms were passed about his neck, and his feet hung behind him. He held both arms with one hand, and groped for the wall with the other. Marius’ cheek touched his and stuck to it, being bloody. He felt a warm stream, which came from Marius, flow over him and penetrate his clothing. Still, a moist warmth at his ear, which touched the wounded man’s mouth, indicated respiration, and consequently life. The passage through which Jean Valjean was now moving was not so narrow as the first. Jean Valjean walked in it with difficulty. The rains of the previous day had not yet run off, and made a little stream in the centre of the floor, and he was compelled to hug the wall, to keep his feet out of the water. Thus he went on in midnight. He resembled the creatures of night groping in the invisible, and lost underground in the veins of the darkness."|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noonday|"This advance became more and more laborious. The level of these arches varies; the medium height is about five feet six inches, and was calculated for the stature of a man; Jean Valjean was compelled to bend so, as not to hit Marius against the arch; he had to stoop every second, then rise up, to grope incessantly for the wall. The moisture of the stones and the sliminess of the floor made them bad points of support, whether for the hand or the foot. He was wading in the hideous muck of the city. The occasional gleams from the air-holes appeared only at long intervals, and so ghastly were they that the noonday seemed but moonlight; all the rest was mist, miasma, opacity, blackness. Jean Valjean was hungry and thirsty; thirsty especially; and this place, like the sea, is one full of water where you cannot drink. His strength, which was prodigious, and very little diminished by age, thanks to his chaste and sober life, began to give way notwithstanding. Fatigue grew upon him, and as his strength diminished the weight of his load increased. Marius, dead perhaps, weighed heavily upon him as inert bodies do. Jean Valjean supported him in such a way that his breast was not compressed and his breathing could always be as free as possible. He felt the rapid gliding of the rats between his legs. One of them was so frightened as to bite him. There came to him from time to time through the aprons of the mouths of the sewer a breath of fresh air which revived him."|"Les Miserables (Abridged)"|"Victor Hugo"
15:00|"three o‘clock in the afternoon"|"It might have been three o‘clock in the afternoon when he arrived at the belt sewer."|"Les Miserables (Abridged)"|"Victor Hugo"
20:30|"half-past eight o‘clock in the evening"|"It might have been half-past eight o‘clock in the evening. The day was declining."|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noon|"ThÃ©nardier, lifting his right hand to the height of his forehead, shaded his eyes with it, then brought his brows together while he winked his eyes, which, with a slight pursing of the mouth, characterises the sagacious attention of a man who is seeking to recognise another. He did not succeed. Jean Valjean, we have just said, turned his back to the light, and was moreover so disfigured, so muddy and so blood-stained, that in full noon he would have been unrecognisable. On the other hand, with the light from the grating shining in his face, a cellar light, it is true, livid, but precise in its lividness, ThÃ©nardier, as the energetic, trite metaphor expresses it, struck Jean Valjean at once. This inequality of conditions was enough to insure Jean Valjean some advantage in this mysterious duel which was about to open between the two conditions and the two men. The encounter took place between Jean Valjean veiled and ThÃ©nardier unmasked."|"Les Miserables (Abridged)"|"Victor Hugo"
05:00|"five in the morning"|"They left the donkeys for a new pleasure, crossed the Seine in a boat, and walked from Passy to the Barrière de l‘Etoile. They had been on their feet, it will be remembered, since five in the morning, but bah! there is no weariness on Sunday, said Favourite; on Sunday fatigue has a holiday. Towards three o‘clock, the four couples, wild with happiness, were climbing down from the roller-coaster, a peculiar construction where sinuous contour you could see above the trees of the Champs-Elysées."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap < 03:00"|"Towards three o‘clock"|"They left the donkeys for a new pleasure, crossed the Seine in a boat, and walked from Passy to the Barrière de l‘Etoile. They had been on their feet, it will be remembered, since five in the morning, but bah! there is no weariness on Sunday, said Favourite; on Sunday fatigue has a holiday. Towards three o‘clock, the four couples, wild with happiness, were climbing down from the roller-coaster, a peculiar construction where sinuous contour you could see above the trees of the Champs-Elysées."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 07:15"|"seven hours and a quarter"|"“It is seven hours and a quarter,” answered the driver, “and my velvet was brand new. Eighty francs, monsieur the inspector.”"|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"The darkness was complete. It was the sepulchral moment which follows midnight. A ceiling of clouds concealed the stars. The sky was only an ominous depth. The houses in the city no longer showed a single light; nobody was passing; all that he could see of the streets and the quai was deserted; Notre Dame and the towers of the Palais de Justice seemed like features of the night. A lamp reddened the curb of the quai. The silhouettes of the bridges were distorted in the mist, one behind the other. The rains had swelled the river."|"Les Miserables (Abridged)"|"Victor Hugo"
15:00|"three o‘clock in the afternoon"|"As for the other, as for the unknown man who had saved Marius, the researches at first had some result, then stopped short. They succeeded in finding the fiacre which had brought Marius to the Rue des Filles du Calvaire on the evening of the 6th of June. The driver declared that on the 6th of June, by order of a police officer, he had been “stationed,” from three o‘clock in the afternoon until night, on the quai of the Champs-Elysées, above the outlet of the Grand Sewer; that, about nine o’clock in the evening, the grating of the sewer, which overlooks the river beach, was opened; that a man came out, carrying another man on his shoulders, who seemed to be dead; that the officer, who was watching at that point, arrested the living man, and seized the dead man; that, on the order of the officer, he, the driver, received “all those people” into the fiacre; that they went first to the Rue des Filles du Calvaire; that they left the dead man there; that the dead man was Monsieur Marius, and that he, the driver, recognised him plainly, although he was alive “this time”; that they then got into his carriage again; that he whipped up his horses; that, within a few steps of the door of the Archives, he had been called to stop; that there, in the street, he had been paid and left, and that the officer took away the other man; that he knew nothing more, that the night was very dark."|"Les Miserables (Abridged)"|"Victor Hugo"
"~ 21:00"|"about nine o’clock in the evening"|"As for the other, as for the unknown man who had saved Marius, the researches at first had some result, then stopped short. They succeeded in finding the fiacre which had brought Marius to the Rue des Filles du Calvaire on the evening of the 6th of June. The driver declared that on the 6th of June, by order of a police officer, he had been “stationed,” from three o‘clock in the afternoon until night, on the quai of the Champs-Elysées, above the outlet of the Grand Sewer; that, about nine o’clock in the evening, the grating of the sewer, which overlooks the river beach, was opened; that a man came out, carrying another man on his shoulders, who seemed to be dead; that the officer, who was watching at that point, arrested the living man, and seized the dead man; that, on the order of the officer, he, the driver, received “all those people” into the fiacre; that they went first to the Rue des Filles du Calvaire; that they left the dead man there; that the dead man was Monsieur Marius, and that he, the driver, recognised him plainly, although he was alive “this time”; that they then got into his carriage again; that he whipped up his horses; that, within a few steps of the door of the Archives, he had been called to stop; that there, in the street, he had been paid and left, and that the officer took away the other man; that he knew nothing more, that the night was very dark."|"Les Miserables (Abridged)"|"Victor Hugo"
"> 00:00"|"A little after midnight"|"The bride and groom disappeared.
A little after midnight the Gillenormand house became a temple.
If, at that supreme hour, the wedded pair, bewildered with pleasure, and believing themselves alone, were to listen, they would hear in their chamber a rustling of confused wings. Perfect happiness implies the solidarity of the angels. That little dark alcove has for its ceiling the whole heavens. When two mouths, made sacred by love, draw near each other to create, it is impossible that above that ineffable kiss there should not be a thrill in the immense mystery of the stars."|"Les Miserables (Abridged)"|"Victor Hugo"
"> 12:00"|"a little after noon"|"THE DAY AFTER a wedding is solitary. The privacy of the happy is respected. And thus their slumber is a little belated. The tumult of visits and felicitations does not commence until later. On the morning of the 17th of February, it was a little after noon, when Basque, his napkin and duster under his arm, busy “doing his antechamber,” heard a light rap at the door. There was no ring, which is considerate on such a day. Basque opened and saw M. Fauchelevent. He introduced him into the parlour, still littered and topsy-turvy, and which had the appearance of the battlefield of the evening’s festivities."|"Les Miserables (Abridged)"|"Victor Hugo"
12:30|"half an hour after noon"|"“It is you, father!” exclaimed he on perceiving Jean Valjean, “that idiot of a Basque with his mysterious air! But you come too early. It is only half an hour after noon yet. Cosette is asleep.”"|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"“One family! no. I am of no family. I am not of yours. I am not of the family of men. In houses where people are at home I am an incumbrance. There are families, but they are not for me. I am the unfortunate; I am outside. Had I a father and a mother? I almost doubt it. The day that I married off that child it was all over, I saw that she was happy, and that she was with the man whom she loved, and that there was a good old man here, a household of two angels, all joys in this house, and that it was well, I said to myself: Enter thou not. I could have lied, it is true, have deceived you all, have remained Monsieur Fauchelevent. As long as it was for her, I could lie; but now it would be for myself, I must not do it. It was enough to remain silent, it is true, and everything would continue. You ask me what forces me to speak? a strange thing; my conscience. To remain silent was, however, very easy. I have passed the night in trying to persuade myself to do so; you are confessing me, and what I come to tell you is so strange that you have a right to do so; well, yes, I have passed the night in giving myself reasons, I have given myself very good reasons, I have done what I could, it was of no use. But there are two things in which I did not succeed; neither in breaking the cord which holds me by the heart fixed, riveted, and sealed here, nor in silencing some one who speaks low to me when I am alone. That is why I have come to confess all to you this morning. All, or almost all. It is useless to tell what concerns only myself; I keep it for myself. The essential you know. So I have taken my mystery, and brought it to you. And I have ripped open my secret under your eyes. It was not an easy resolution to form. All night I have struggled with myself. Ah! you think I have not said to myself that this is not the Champmathieu affair, that in concealing my name I do no harm to anybody, that the name of Fauchelevent was given to me by Fauchelevent himself in gratitude for a service rendered, and I could very well keep it, and that I should be happy in this room which you offer me, that I should interfere with nothing, that I should be in my little corner, and that, while you would have Cosette, I should have the idea of being in the same house with her. Each one  would have had his due share of happiness. To continue to be Monsieur Fauchelevent, smoothed the way for everything. Yes, except for my soul. There was joy everywhere about me, the depths of my soul were still black. It is not enough to be happy, we must be satisfied with ourselves. Thus I should have remained Monsieur Fauchelevent, thus I should have concealed my real face, thus, in presence of your cheerfulness, I should have borne an enigma, thus, in the midst of your broad day, I should have been darkness, thus, without openly crying beware, I should have introduced the galleys at your hearth, I should have sat down at your table with the thought that, if you knew who I was, you would drive me away, I should have let myself be served by domestics who, if they had known, would have said: How horrible! I should have touched you with my elbow which you have a right to shrink from, I should have stolen the clasp of your hand! There would have been in your house a division of respect between venerable white hairs and dishonoured white hairs; at your most intimate hours, when all hearts would have thought themselves open to each other to the bottom, when we should have been all four together, your grandfather, you two, and myself; there would have been a stranger there! I should have been side by side with you in your existence, having but one care, never to displace the covering of my terrible pit. Thus I, a dead man, should have imposed myself upon you, who are alive. Her I should have condemned to myself for ever. You, Cosette, and I, we should have been three heads in the lifer’s green cap! Do you not shudder? I am only the most depressed of men, I should have been the most monstrous. And this crime I should have committed every day! And this lie I should have acted every day! And this face of night I should have worn every day! And of my disgrace, I should have given to you your share every day! every day! to You, my loved ones, you, my children, you, my innocents! To be quiet is nothing? to keep silence is simple? No, it is not simple. There is a silence which lies. And my lie, and my fraud, and my unworthiness, and my cowardice, and my treachery, and my crime, I should have drunk drop by drop, I should have spit it out, then drunk again, I should have finished at midnight and recommenced at noon, and my good-morning would have lied, and my good-night would have lied, and I should have slept upon it, and I should have eaten it with my bread, and I should have looked Cosette in the face, and I should have answered the smile of the angel with the smile of the damned, and I should have been a detestable impostor! What for? to be happy. To be happy, I! Have I the right to be happy? I am outside of life, monsieur.”"|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noon|"“One family! no. I am of no family. I am not of yours. I am not of the family of men. In houses where people are at home I am an incumbrance. There are families, but they are not for me. I am the unfortunate; I am outside. Had I a father and a mother? I almost doubt it. The day that I married off that child it was all over, I saw that she was happy, and that she was with the man whom she loved, and that there was a good old man here, a household of two angels, all joys in this house, and that it was well, I said to myself: Enter thou not. I could have lied, it is true, have deceived you all, have remained Monsieur Fauchelevent. As long as it was for her, I could lie; but now it would be for myself, I must not do it. It was enough to remain silent, it is true, and everything would continue. You ask me what forces me to speak? a strange thing; my conscience. To remain silent was, however, very easy. I have passed the night in trying to persuade myself to do so; you are confessing me, and what I come to tell you is so strange that you have a right to do so; well, yes, I have passed the night in giving myself reasons, I have given myself very good reasons, I have done what I could, it was of no use. But there are two things in which I did not succeed; neither in breaking the cord which holds me by the heart fixed, riveted, and sealed here, nor in silencing some one who speaks low to me when I am alone. That is why I have come to confess all to you this morning. All, or almost all. It is useless to tell what concerns only myself; I keep it for myself. The essential you know. So I have taken my mystery, and brought it to you. And I have ripped open my secret under your eyes. It was not an easy resolution to form. All night I have struggled with myself. Ah! you think I have not said to myself that this is not the Champmathieu affair, that in concealing my name I do no harm to anybody, that the name of Fauchelevent was given to me by Fauchelevent himself in gratitude for a service rendered, and I could very well keep it, and that I should be happy in this room which you offer me, that I should interfere with nothing, that I should be in my little corner, and that, while you would have Cosette, I should have the idea of being in the same house with her. Each one  would have had his due share of happiness. To continue to be Monsieur Fauchelevent, smoothed the way for everything. Yes, except for my soul. There was joy everywhere about me, the depths of my soul were still black. It is not enough to be happy, we must be satisfied with ourselves. Thus I should have remained Monsieur Fauchelevent, thus I should have concealed my real face, thus, in presence of your cheerfulness, I should have borne an enigma, thus, in the midst of your broad day, I should have been darkness, thus, without openly crying beware, I should have introduced the galleys at your hearth, I should have sat down at your table with the thought that, if you knew who I was, you would drive me away, I should have let myself be served by domestics who, if they had known, would have said: How horrible! I should have touched you with my elbow which you have a right to shrink from, I should have stolen the clasp of your hand! There would have been in your house a division of respect between venerable white hairs and dishonoured white hairs; at your most intimate hours, when all hearts would have thought themselves open to each other to the bottom, when we should have been all four together, your grandfather, you two, and myself; there would have been a stranger there! I should have been side by side with you in your existence, having but one care, never to displace the covering of my terrible pit. Thus I, a dead man, should have imposed myself upon you, who are alive. Her I should have condemned to myself for ever. You, Cosette, and I, we should have been three heads in the lifer’s green cap! Do you not shudder? I am only the most depressed of men, I should have been the most monstrous. And this crime I should have committed every day! And this lie I should have acted every day! And this face of night I should have worn every day! And of my disgrace, I should have given to you your share every day! every day! to You, my loved ones, you, my children, you, my innocents! To be quiet is nothing? to keep silence is simple? No, it is not simple. There is a silence which lies. And my lie, and my fraud, and my unworthiness, and my cowardice, and my treachery, and my crime, I should have drunk drop by drop, I should have spit it out, then drunk again, I should have finished at midnight and recommenced at noon, and my good-morning would have lied, and my good-night would have lied, and I should have slept upon it, and I should have eaten it with my bread, and I should have looked Cosette in the face, and I should have answered the smile of the angel with the smile of the damned, and I should have been a detestable impostor! What for? to be happy. To be happy, I! Have I the right to be happy? I am outside of life, monsieur.”"|"Les Miserables (Abridged)"|"Victor Hugo"
20:00|"eight o‘clock in the evening"|"“This man, compelled to conceal himself, for reasons foreign to politics, however, had taken the sewer for his dwelling, and had a key to it. It was, I repeat it, the 6th of June; it might have been eight o‘clock in the evening. The man heard a noise in the sewer. Very much surprised, he hid himself, and watched. It was a sound of steps, somebody was walking in the darkness; somebody was coming in his direction. Strange to say, there was another man in the sewer beside him. The grating of the outlet of the sewer was not far off. A little light which came from it enabled him to recognise the new-comer, and to see that this man was carrying something on his back. He walked bent over. The man who was walking bent over was a former convict, and what he was carrying upon his shoulders was a corpse. Assassination in flagrante delicto, if ever there was such a thing. As for the robbery, it follows of course; nobody kills a man for nothing. This convict was going to throw his corpse into the river. It is a noteworthy fact, that before reaching the grating of the outlet, this convict, who came from a distance in the sewer, had been compelled to pass through a horrible quagmire in which it would seem that he might have left the corpse; but, the sewermen working upon the quagmire might, the very next day, have found the assassinated man, and that was not the assassin’s game. He preferred to go through the quagmire with his load, and his efforts must have been terrible; it is impossible to put one’s life in greater peril; I do not understand how he came out of it alive.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"< 12:00"|"Towards noon"|"Towards noon, after having, for the sake of rest, travelled from time to time at a cost of three or four cents a league, in what they called then the Petites Voitures of the environs of Paris, Fantine reached Montfermeil, and stood in Boulanger Alley."|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noon|"SHE HAD BEEN discharged towards the end of winter; summer passed away, but winter returned. Short days, less work. In winter there is no heat, no light, no noon, evening touches morning, there is fog, and mist, the window is frosted, and you cannot see clearly. The sky is but the mouth of a cave. The whole day is the cave. The sun has the appearance of a pauper. Frightful season! Winter changes into stone the water of heaven and the heart of man. Her creditors harassed her."|"Les Miserables (Abridged)"|"Victor Hugo"
"< 12:00"|"Towards noon"|"Towards noon the following day, Fantine awoke. She heard a breathing near her bed, drew aside the curtain, and saw Monsieur Madeleine standing gazing at something above his head. His look was full of compassionate and supplicating agony. She followed its direction, and saw that it was fixed upon a crucifix nailed against the wall."|"Les Miserables (Abridged)"|"Victor Hugo"
04:30|"half-past four in the morning"|"“The horse and the tilbury will be before my door to-morrow at half-past four in the morning.”"|"Les Miserables (Abridged)"|"Victor Hugo"
