16:18|16.18|"For the third Conclusion, which is, that St. Peter was Monarch of the Church, he bringeth for his chiefe argument the place of S. Matth. (chap. 16.18, 19.) ""Thou art Peter, And upon this rock I will build my Church, &c. And I will give thee the keyes of Heaven; whatsoever thou shalt bind on Earth, shall be bound in Heaven, and whatsoever thou shalt loose on Earth, shall be loosed in Heaven."" Which place well considered, proveth no more, but that the Church of Christ hath for foundation one onely Article; namely, that which Peter in the name of all the Apostles professing, gave occasion to our Saviour to speak the words here cited; which that wee may cleerly understand, we are to consider, that our Saviour preached by himself, by John Baptist, and by his Apostles, nothing but this Article of Faith, ""that he was the Christ;"" all other Articles requiring faith no otherwise, than as founded on that. John began first, (Mat. 3.2.) preaching only this, ""The Kingdome of God is at hand."" Then our Saviour himself (Mat. 4.17.) preached the same: And to his Twelve Apostles, when he gave them their Commission (Mat. 10.7.) there is no mention of preaching any other Article but that. This was the fundamentall Article, that is the Foundation of the Churches Faith. Afterwards the Apostles being returned to him, he asketh them all, (Mat. 16.13) not Peter onely, ""Who men said he was;"" and they answered, that ""some said he was John the Baptist, some Elias, and others Jeremias, or one of the Prophets:"" Then (ver. 15.) he asked them all again, (not Peter onely) ""Whom say yee that I am?"" Therefore Peter answered (for them all) ""Thou art Christ, the Son of the Living God;"" which I said is the Foundation of the Faith of the whole Church; from which our Saviour takes the occasion of saying, ""Upon this stone I will build my Church;"" By which it is manifest, that by the Foundation–Stone of the Church, was meant the Fundamentall Article of the Churches Faith. But why then (will some object) doth our Saviour interpose these words, ""Thou art Peter""? If the originall of this text had been rigidly translated, the reason would easily have appeared: We are therefore to consider, that the Apostle Simon, was surnamed Stone, (which is the signification of the Syriacke word Cephas, and of the Greek word Petrus). Our Saviour therefore after the confession of that Fundamentall Article, alluding to his name, said (as if it were in English) thus, Thou art ""Stone,"" and upon this Stone I will build my Church: which is as much as to say, this Article, that ""I am the Christ,"" is the Foundation of all the Faith I require in those that are to bee members of my Church: Neither is this allusion to a name, an unusuall thing in common speech: But it had been a strange, and obscure speech, if our Saviour intending to build his Church on the Person of St. Peter, had said, ""thou art a Stone, and upon this Stone I will build my Church,"" when it was so obvious without ambiguity to have said, ""I will build my Church on thee; and yet there had been still the same allusion to his name."""|Leviathan|"Thomas Hobbes"
17:12|17.12|"To prove the Pope has Power to make Laws, he alledgeth many places; as first, Deut. 17.12. ""The man that will doe presumptuously, and will not hearken unto the Priest, (that standeth to Minister there before the Lord thy God, or unto the Judge,) even that man shall die, and thou shalt put away the evill from Israel."" For answer whereunto, we are to remember that the High Priest (next and immediately under God) was the Civill Soveraign; and all Judges were to be constituted by him. The words alledged sound therefore thus. ""The man that will presume to disobey the Civill Soveraign for the time being, or any of his Officers in the execution of their places, that man shall die, &c."" which is cleerly for the Civill Soveraignty, against the Universall power of the Pope."|Leviathan|"Thomas Hobbes"
"ap 04:21"|4.21|"The seventh place is 1 Cor. 4.21. ""Shall I come unto you with a Rod, or in love, and the spirit of lenity?"" But here again, it is not the Power of a Magistrate to punish offenders, that is meant by a Rod; but onely the Power of Excommunication, which is not in its owne nature a Punishment, but onely a Denouncing of punishment, that Christ shall inflict, when he shall be in possession of his Kingdome, at the day of Judgment. Nor then also shall it bee properly a Punishment, as upon a Subject that hath broken the Law; but a Revenge, as upon an Enemy, or Revolter, that denyeth the Right of our Saviour to the Kingdome: And therefore this proveth not the Legislative Power of any Bishop, that has not also the Civill Power."|Leviathan|"Thomas Hobbes"
"ap 03:14"|3.14|"And that of 2 Thess. 3.14. ""If any man Obey not our word by this Epistle, note that man, and have no company with him, that he may bee ashamed"": where from the word Obey, he would inferre, that this Epistle was a Law to the Thessalonians. The Epistles of the Emperours were indeed Laws. If therefore the Epistle of S. Paul were also a Law, they were to obey two Masters. But the word Obey, as it is in the Greek upakouei, signifieth Hearkening To, or Putting In Practice, not onely that which is Commanded by him that has right to punish, but also that which is delivered in a way of Counsell for our good; and therefore St. Paul does not bid kill him that disobeys, nor beat, nor imprison, nor amerce him, which Legislators may all do; but avoid his company, that he may bee ashamed: whereby it is evident, it was not the Empire of an Apostle, but his Reputation amongst the Faithfull, which the Christians stood in awe of."|Leviathan|"Thomas Hobbes"
13:17|13.17|"The last place is that of Heb. 13.17. ""Obey your Leaders, and submit your selves to them, for they watch for your souls, as they that must give account:"" And here also is intended by Obedience, a following of their Counsell: For the reason of our Obedience, is not drawn from the will and command of our Pastors, but from our own benefit, as being the Salvation of our Souls they watch for, and not for the Exaltation of their own Power, and Authority. If it were meant here, that all they teach were Laws, then not onely the Pope, but every Pastor in his Parish should have Legislative Power. Again, they that are bound to obey, their Pastors, have no power to examine their commands. What then shall wee say to St. John who bids us (1 Epist. chap. 4. ver. 1.) ""Not to beleeve every Spirit, but to try the Spirits whether they are of God, because many false Prophets are gone out into the world""? It is therefore manifest, that wee may dispute the Doctrine of our Pastors; but no man can dispute a Law. The Commands of Civill Soveraigns are on all sides granted to be Laws: if any else can make a Law besides himselfe, all Common–wealth, and consequently all Peace, and Justice must cease; which is contrary to all Laws, both Divine and Humane. Nothing therefore can be drawn from these, or any other places of Scripture, to prove the Decrees of the Pope, where he has not also the Civill Soveraignty, to be Laws."|Leviathan|"Thomas Hobbes"
"ap 04:11"|4.11|"The Question Of Superiority Between The Pope And Other Bishops The last point hee would prove, is this, ""That our Saviour Christ has committed Ecclesiasticall Jurisdiction immediately to none but the Pope."" Wherein he handleth not the Question of Supremacy between the Pope and Christian Kings, but between the Pope and other Bishops. And first, he sayes it is agreed, that the Jurisdiction of Bishops, is at least in the generall De Jure Divino, that is, in the Right of God; for which he alledges S. Paul, Ephes. 4.11. where hee sayes, that Christ after his Ascension into heaven, ""gave gifts to men, some Apostles, some Prophets, and some Evangelists, and some Pastors, and some Teachers:"" And thence inferres, they have indeed their Jurisdiction in Gods Right; but will not grant they have it immediately from God, but derived through the Pope. But if a man may be said to have his Jurisdiction De Jure Divino, and yet not immediately; what lawfull Jurisdiction, though but Civill, is there in a Christian Common–wealth, that is not also De Jure Divino? For Christian Kings have their Civill Power from God immediately; and the Magistrates under him exercise their severall charges in vertue of his Commission; wherein that which they doe, is no lesse De Jure Divino Mediato, than that which the Bishops doe, in vertue of the Popes Ordination. All lawfull Power is of God, immediately in the Supreme Governour, and mediately in those that have Authority under him: So that either hee must grant every Constable in the State, to hold his Office in the Right of God; or he must not hold that any Bishop holds his so, besides the Pope himselfe."|Leviathan|"Thomas Hobbes"
00:23|24.23|"The last Argument is from the places, where this Article is made the Foundation of Faith: For he that holdeth the Foundation shall bee saved. Which places are first, Mat. 24.23. ""If any man shall say unto you, Loe, here is Christ, or there, beleeve it not, for there shall arise false Christs, and false Prophets, and shall shew great signes and wonders, &c."" Here wee see, this Article Jesus Is The Christ, must bee held, though hee that shall teach the contrary should doe great miracles. The second place is Gal. 1. 8. ""Though we, or an Angell from Heaven preach any other Gospell unto you, than that wee have preached unto you, let him bee accursed."" But the Gospell which Paul, and the other Apostles, preached, was onely this Article, that Jesus Is The Christ; Therefore for the Beleef of this Article, we are to reject the Authority of an Angell from heaven; much more of any mortall man, if he teach the contrary. This is therefore the Fundamentall Article of Christian Faith. A third place is, 1 Joh. 4.1. ""Beloved, beleeve not every spirit. Hereby yee shall know the Spirit of God; every spirit that confesseth that Jesus Christ is come in the flesh, is of God."" By which it is evident, that this Article, is the measure, and rule, by which to estimate, and examine all other Articles; and is therefore onely Fundamentall. A fourth is, Matt. 16.18. where after St. Peter had professed this Article, saying to our Saviour, ""Thou art Christ the Son of the living God,"" Our Saviour answered, ""Thou art Peter, and upon this Rock I will build my Church:"" from whence I inferre, that this Article is that, on which all other Doctrines of the Church are built, as on their Foundation. A fift is (1 Cor. 3. ver. 11, 12, &c.) ""Other Foundation can no man lay, than that which is laid, Jesus is the Christ. Now if any man build upon this Foundation, Gold, Silver, pretious Stones, Wood, Hay, Stubble; Every mans work shall be made manifest; For the Day shall declare it, because it shall be revealed by fire, and the fire shall try every mans work, of what sort it is. If any mans work abide, which he hath built thereupon, he shall receive a reward: If any mans work shall bee burnt, he shall suffer losse; but he himself shall be saved, yet so as by fire."" Which words, being partly plain and easie to understand, and partly allegoricall and difficult; out of that which is plain, may be inferred, that Pastors that teach this Foundation, that Jesus Is The Christ, though they draw from it false consequences, (which all men are sometimes subject to,) they may neverthelesse bee saved; much more that they may bee saved, who being no Pastors, but Hearers, beleeve that which is by their lawfull Pastors taught them. Therefore the beleef of this Article is sufficient; and by consequence there is no other Article of Faith Necessarily required to Salvation."|Leviathan|"Thomas Hobbes"
16:18|16.18|"The last Argument is from the places, where this Article is made the Foundation of Faith: For he that holdeth the Foundation shall bee saved. Which places are first, Mat. 24.23. ""If any man shall say unto you, Loe, here is Christ, or there, beleeve it not, for there shall arise false Christs, and false Prophets, and shall shew great signes and wonders, &c."" Here wee see, this Article Jesus Is The Christ, must bee held, though hee that shall teach the contrary should doe great miracles. The second place is Gal. 1. 8. ""Though we, or an Angell from Heaven preach any other Gospell unto you, than that wee have preached unto you, let him bee accursed."" But the Gospell which Paul, and the other Apostles, preached, was onely this Article, that Jesus Is The Christ; Therefore for the Beleef of this Article, we are to reject the Authority of an Angell from heaven; much more of any mortall man, if he teach the contrary. This is therefore the Fundamentall Article of Christian Faith. A third place is, 1 Joh. 4.1. ""Beloved, beleeve not every spirit. Hereby yee shall know the Spirit of God; every spirit that confesseth that Jesus Christ is come in the flesh, is of God."" By which it is evident, that this Article, is the measure, and rule, by which to estimate, and examine all other Articles; and is therefore onely Fundamentall. A fourth is, Matt. 16.18. where after St. Peter had professed this Article, saying to our Saviour, ""Thou art Christ the Son of the living God,"" Our Saviour answered, ""Thou art Peter, and upon this Rock I will build my Church:"" from whence I inferre, that this Article is that, on which all other Doctrines of the Church are built, as on their Foundation. A fift is (1 Cor. 3. ver. 11, 12, &c.) ""Other Foundation can no man lay, than that which is laid, Jesus is the Christ. Now if any man build upon this Foundation, Gold, Silver, pretious Stones, Wood, Hay, Stubble; Every mans work shall be made manifest; For the Day shall declare it, because it shall be revealed by fire, and the fire shall try every mans work, of what sort it is. If any mans work abide, which he hath built thereupon, he shall receive a reward: If any mans work shall bee burnt, he shall suffer losse; but he himself shall be saved, yet so as by fire."" Which words, being partly plain and easie to understand, and partly allegoricall and difficult; out of that which is plain, may be inferred, that Pastors that teach this Foundation, that Jesus Is The Christ, though they draw from it false consequences, (which all men are sometimes subject to,) they may neverthelesse bee saved; much more that they may bee saved, who being no Pastors, but Hearers, beleeve that which is by their lawfull Pastors taught them. Therefore the beleef of this Article is sufficient; and by consequence there is no other Article of Faith Necessarily required to Salvation."|Leviathan|"Thomas Hobbes"
"ap 00:23"|12.23|"All which Doctrine is founded onely on some of the obscurer places of the New Testament; which neverthelesse, the whole scope of the Scripture considered, are cleer enough in a different sense, and unnecessary to the Christian Faith. For supposing that when a man dies, there remaineth nothing of him but his carkasse; cannot God that raised inanimated dust and clay into a living creature by his Word, as easily raise a dead carkasse to life again, and continue him alive for Ever, or make him die again, by another Word? The Soule in Scripture, signifieth alwaies, either the Life, or the Living Creature; and the Body and Soule jointly, the Body Alive. In the fift day of the Creation, God said, Let the water produce Reptile Animae Viventis, the creeping thing that hath in it a Living Soule; the English translate it, ""that hath Life:"" And again, God created Whales, ""& omnem animam viventem;"" which in the English is, ""every living Creature:"" And likewise of Man, God made him of the dust of the earth, and breathed in his face the breath of Life, ""& factus est Homo in animam viventem,"" that is, ""and Man was made a Living Creature;"" And after Noah came out of the Arke, God saith, hee will no more smite ""omnem animam viventem,"" that is ""every Living Creature;"" And Deut. 12.23. ""Eate not the Bloud, for the Bloud is the Soule;"" that is ""the Life."" From which places, if by Soule were meant a Substance Incorporeall, with an existence separated from the Body, it might as well be inferred of any other living Creature, as of Man. But that the Souls of the Faithfull, are not of their own Nature, but by Gods speciall Grace, to remaine in their bodies, from the Resurrection to all Eternity, I have already I think sufficiently proved out of the Scriptures, in the 38. Chapter. And for the places of the New Testament, where it is said that any man shall be cast Body and Soul into Hell fire, it is no more than Body and Life; that is to say, they shall be cast alive into the perpetuall fire of Gehenna."|Leviathan|"Thomas Hobbes"
"ap 05:24"|5.24|"And first there are the words of Solomon (Ecclesiastes 12.7.) ""Then shall the Dust return to Dust, as it was, and the Spirit shall return to God that gave it."" Which may bear well enough (if there be no other text directly against it) this interpretation, that God onely knows, (but Man not,) what becomes of a mans spirit, when he expireth; and the same Solomon, in the same Book, (Chap. 3. ver. 20,21.) delivereth in the same sentence in the sense I have given it: His words are, ""All goe, (man and beast) to the same place; all are of the dust, and all turn to dust again; who knoweth that the spirit of Man goeth upward, and the spirit of the Beast goeth downward to the earth?"" That is, none knows but God; Nor is it an unusuall phrase to say of things we understand not, ""God knows what,"" and ""God knows where."" That of Gen. 5.24. ""Enoch walked with God, and he was not; for God took him;"" which is expounded Heb. 13.5. ""He was translated, that he should not die; and was not found, because God had translated him. For before his Translation, he had this testimony, that he pleased God,"" making as much for the Immortality of the Body, as of the Soule, proveth, that this his translation was peculiar to them that please God; not common to them with the wicked; and depending on Grace, not on Nature. But on the contrary, what interpretation shall we give, besides the literall sense of the words of Solomon (Eccles. 3.19.) ""That which befalleth the Sons of Men, befalleth Beasts, even one thing befalleth them; as the one dyeth, so doth the other; yea, they have all one breath (one spirit;) so that a Man hath no praeeminence above a Beast, for all is vanity."" By the literall sense, here is no Naturall Immortality of the Soule; nor yet any repugnancy with the Life Eternall, which the Elect shall enjoy by Grace. And (chap. 4. ver.3.) ""Better is he that hath not yet been, than both they;"" that is, than they that live, or have lived; which, if the Soule of all them that have lived, were Immortall, were a hard saying; for then to have an Immortall Soule, were worse than to have no Soule at all. And againe,(Chapt. 9.5.) ""The living know they shall die, but the dead know not any thing;"" that is, Naturally, and before the resurrection of the body."|Leviathan|"Thomas Hobbes"
"ap 00:32"|12.32|"But he alledgeth other places of the New Testament, that are not so easie to be answered: And first that of Matth. 12.32. ""Whosoever speaketh a word against the Sonne of man, it shall be forgiven him; but whosoever speaketh against the Holy Ghost, it shall not bee forgiven him neither in this world, nor in the world to come:"" Where he will have Purgatory to be the World to come, wherein some sinnes may be forgiven, which in this World were not forgiven: notwithstanding that it is manifest, there are but three Worlds; one from the Creation to the Flood, which was destroyed by Water, and is called in Scripture the Old World; another from the Flood to the day of Judgement, which is the Present World, and shall bee destroyed by Fire; and the third, which shall bee from the day of Judgement forward, everlasting, which is called the World To Come; and in which it is agreed by all, there shall be no Purgatory; And therefore the World to come, and Purgatory, are inconsistent. But what then can bee the meaning of those our Saviours words? I confesse they are very hardly to bee reconciled with all the Doctrines now unanimously received: Nor is it any shame, to confesse the profoundnesse of the Scripture, to bee too great to be sounded by the shortnesse of humane understanding. Neverthelesse, I may propound such things to the consideration of more learned Divines, as the text it selfe suggesteth. And first, seeing to speake against the Holy Ghost, as being the third Person of the Trinity, is to speake against the Church, in which the Holy Ghost resideth; it seemeth the comparison is made, betweene the Easinesse of our Saviour, in bearing with offences done to him while he was on earth, and the Severity of the Pastors after him, against those which should deny their authority, which was from the Holy Ghost: As if he should say, You that deny my Power; nay you that shall crucifie me, shall be pardoned by mee, as often as you turne unto mee by Repentance: But if you deny the Power of them that teach you hereafter, by vertue of the Holy Ghost, they shall be inexorable, and shall not forgive you, but persecute you in this World, and leave you without absolution, (though you turn to me, unlesse you turn also to them,) to the punishments (as much as lies in them) of the World to come: And so the words may be taken as a Prophecy, or Praediction concerning the times, as they have along been in the Christian Church: Or if this be not the meaning, (for I am not peremptory in such difficult places,) perhaps there may be place left after the Resurrection for the Repentance of some sinners: And there is also another place, that seemeth to agree therewith. For considering the words of St. Paul (1 Cor. 15. 29.) ""What shall they doe which are Baptized for the dead, if the dead rise not at all? why also are they Baptized for the dead?"" a man may probably inferre, as some have done, that in St. Pauls time, there was a custome by receiving Baptisme for the dead, (as men that now beleeve, are Sureties and Undertakers for the Faith of Infants, that are not capable of beleeving,) to undertake for the persons of their deceased friends, that they should be ready to obey, and receive our Saviour for their King, at his coming again; and then the forgivenesse of sins in the world to come, has no need of a Purgatory. But in both these interpretations, there is so much of paradox, that I trust not to them; but propound them to those that are throughly versed in the Scripture, to inquire if there be no clearer place that contradicts them. Onely of thus much, I see evident Scripture, to perswade men, that there is neither the word, nor the thing of Purgatory, neither in this, nor any other text; nor any thing that can prove a necessity of a place for the Soule without the Body; neither for the Soule of Lazarus during the four days he was dead; nor for the Soules of them which the Romane Church pretend to be tormented now in Purgatory. For God, that could give a life to a peece of clay, hath the same power to give life again to a dead man, and renew his inanimate, and rotten Carkasse, into a glorious, spirituall, and immortall Body."|Leviathan|"Thomas Hobbes"
