14:00|"two P.M."|"Hood, Rodgers, Herbert, Coffey, and Plummer celebrated with a fresh pot of coffee and congratulations all around. There was a call from Ambassador Abril, who said that the king and the prime minister had been informed and would be addressing Spain at two P.M. local time. Abril could not tell them whether the Royal Palace had been taken from General Amadori’s troops. He said that that information would be provided to the White House when it was available and would have to make its way through channels."|"Balance of Power"|"Jeff Rovin"
"ap 07:45"|seven-forty-five|"The call from McCaskey finally came at seven-forty-five. Hood put it on the speakerphone. McCaskey said he was whipped and suffering from three broken ribs and a bruised kidney. Otherwise, he said, he was in good spirits. María and Luis were in surgery but both were expected to pull through."|"Balance of Power"|"Jeff Rovin"
"ap 08:00"|"eight o’clock"|"“Mr. Kent says that Sharon and the kids left early this morning to go back to Washington,” Bugs told him. “They were going to take the eight o’clock flight. Do you want to speak with him?”"|"Balance of Power"|"Jeff Rovin"
16:55|"4:55 P.M."|"
ONE - Monday, 4:55 P.M. Madrid, Spain
TWO - Monday, 12:12 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
12:12|"12:12 P.M."|"
ONE - Monday, 4:55 P.M. Madrid, Spain
TWO - Monday, 12:12 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
16:55|"4:55 P.M."|"ONE - Monday, 4:55 P.M. Madrid, Spain
TWO - Monday, 12:12 P.M. Washington, D.C.
THREE - Monday, 6:45 P.M San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
12:12|"12:12 P.M."|"ONE - Monday, 4:55 P.M. Madrid, Spain
TWO - Monday, 12:12 P.M. Washington, D.C.
THREE - Monday, 6:45 P.M San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
18:45|"6:45 P.M"|"ONE - Monday, 4:55 P.M. Madrid, Spain
TWO - Monday, 12:12 P.M. Washington, D.C.
THREE - Monday, 6:45 P.M San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
12:12|"12:12 P.M."|"TWO - Monday, 12:12 P.M. Washington, D.C.
THREE - Monday, 6:45 P.M San Sebastián, Spain
FOUR - Monday, 7.15 P.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
18:45|"6:45 P.M"|"TWO - Monday, 12:12 P.M. Washington, D.C.
THREE - Monday, 6:45 P.M San Sebastián, Spain
FOUR - Monday, 7.15 P.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
19:15|"7.15 P.M."|"TWO - Monday, 12:12 P.M. Washington, D.C.
THREE - Monday, 6:45 P.M San Sebastián, Spain
FOUR - Monday, 7.15 P.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
18:45|"6:45 P.M"|"THREE - Monday, 6:45 P.M San Sebastián, Spain
FOUR - Monday, 7.15 P.M. Madrid, Spain
FIVE - Monday, 8:21 P.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
19:15|"7.15 P.M."|"THREE - Monday, 6:45 P.M San Sebastián, Spain
FOUR - Monday, 7.15 P.M. Madrid, Spain
FIVE - Monday, 8:21 P.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
20:21|"8:21 P.M."|"THREE - Monday, 6:45 P.M San Sebastián, Spain
FOUR - Monday, 7.15 P.M. Madrid, Spain
FIVE - Monday, 8:21 P.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
19:15|"7.15 P.M."|"FOUR - Monday, 7.15 P.M. Madrid, Spain
FIVE - Monday, 8:21 P.M. San Sebastián, Spain
SIX - Monday, 1:44 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
20:21|"8:21 P.M."|"FOUR - Monday, 7.15 P.M. Madrid, Spain
FIVE - Monday, 8:21 P.M. San Sebastián, Spain
SIX - Monday, 1:44 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
13:44|"1:44 P.M."|"FOUR - Monday, 7.15 P.M. Madrid, Spain
FIVE - Monday, 8:21 P.M. San Sebastián, Spain
SIX - Monday, 1:44 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
20:21|"8:21 P.M."|"FIVE - Monday, 8:21 P.M. San Sebastián, Spain
SIX - Monday, 1:44 P.M. Washington, D.C.
SEVEN - Monday, 10:56 P.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
13:44|"1:44 P.M."|"FIVE - Monday, 8:21 P.M. San Sebastián, Spain
SIX - Monday, 1:44 P.M. Washington, D.C.
SEVEN - Monday, 10:56 P.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
22:56|"10:56 P.M."|"FIVE - Monday, 8:21 P.M. San Sebastián, Spain
SIX - Monday, 1:44 P.M. Washington, D.C.
SEVEN - Monday, 10:56 P.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
13:44|"1:44 P.M."|"SIX - Monday, 1:44 P.M. Washington, D.C.
SEVEN - Monday, 10:56 P.M. San Sebastián, Spain
EIGHT - Monday, 4:22 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
22:56|"10:56 P.M."|"SIX - Monday, 1:44 P.M. Washington, D.C.
SEVEN - Monday, 10:56 P.M. San Sebastián, Spain
EIGHT - Monday, 4:22 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
16:22|"4:22 P.M."|"SIX - Monday, 1:44 P.M. Washington, D.C.
SEVEN - Monday, 10:56 P.M. San Sebastián, Spain
EIGHT - Monday, 4:22 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
22:56|"10:56 P.M."|"SEVEN - Monday, 10:56 P.M. San Sebastián, Spain
EIGHT - Monday, 4:22 P.M. Washington, D.C.
NINE - Monday, 11:30 P.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
16:22|"4:22 P.M."|"SEVEN - Monday, 10:56 P.M. San Sebastián, Spain
EIGHT - Monday, 4:22 P.M. Washington, D.C.
NINE - Monday, 11:30 P.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
23:30|"11:30 P.M."|"SEVEN - Monday, 10:56 P.M. San Sebastián, Spain
EIGHT - Monday, 4:22 P.M. Washington, D.C.
NINE - Monday, 11:30 P.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
16:22|"4:22 P.M."|"EIGHT - Monday, 4:22 P.M. Washington, D.C.
NINE - Monday, 11:30 P.M. Madrid, Spain
TEN - Tuesday, 12:04 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
23:30|"11:30 P.M."|"EIGHT - Monday, 4:22 P.M. Washington, D.C.
NINE - Monday, 11:30 P.M. Madrid, Spain
TEN - Tuesday, 12:04 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
00:04|"12:04 A.M."|"EIGHT - Monday, 4:22 P.M. Washington, D.C.
NINE - Monday, 11:30 P.M. Madrid, Spain
TEN - Tuesday, 12:04 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
23:30|"11:30 P.M."|"NINE - Monday, 11:30 P.M. Madrid, Spain
TEN - Tuesday, 12:04 A.M. Madrid, Spain
ELEVEN - Tuesday, 12:07 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
00:04|"12:04 A.M."|"NINE - Monday, 11:30 P.M. Madrid, Spain
TEN - Tuesday, 12:04 A.M. Madrid, Spain
ELEVEN - Tuesday, 12:07 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
00:07|"12:07 A.M."|"NINE - Monday, 11:30 P.M. Madrid, Spain
TEN - Tuesday, 12:04 A.M. Madrid, Spain
ELEVEN - Tuesday, 12:07 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
00:04|"12:04 A.M."|"TEN - Tuesday, 12:04 A.M. Madrid, Spain
ELEVEN - Tuesday, 12:07 A.M. San Sebastián, Spain
TWELVE - Monday, 5:09 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
00:07|"12:07 A.M."|"TEN - Tuesday, 12:04 A.M. Madrid, Spain
ELEVEN - Tuesday, 12:07 A.M. San Sebastián, Spain
TWELVE - Monday, 5:09 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
17:09|"5:09 P.M."|"TEN - Tuesday, 12:04 A.M. Madrid, Spain
ELEVEN - Tuesday, 12:07 A.M. San Sebastián, Spain
TWELVE - Monday, 5:09 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
00:07|"12:07 A.M."|"ELEVEN - Tuesday, 12:07 A.M. San Sebastián, Spain
TWELVE - Monday, 5:09 P.M. Washington, D.C.
THIRTEEN - Tuesday, 12:24 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
17:09|"5:09 P.M."|"ELEVEN - Tuesday, 12:07 A.M. San Sebastián, Spain
TWELVE - Monday, 5:09 P.M. Washington, D.C.
THIRTEEN - Tuesday, 12:24 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
00:24|"12:24 A.M."|"ELEVEN - Tuesday, 12:07 A.M. San Sebastián, Spain
TWELVE - Monday, 5:09 P.M. Washington, D.C.
THIRTEEN - Tuesday, 12:24 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
17:09|"5:09 P.M."|"TWELVE - Monday, 5:09 P.M. Washington, D.C.
THIRTEEN - Tuesday, 12:24 A.M. Madrid, Spain
FOURTEEN - Tuesday, 2:00 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
00:24|"12:24 A.M."|"TWELVE - Monday, 5:09 P.M. Washington, D.C.
THIRTEEN - Tuesday, 12:24 A.M. Madrid, Spain
FOURTEEN - Tuesday, 2:00 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
02:00|"2:00 A.M."|"TWELVE - Monday, 5:09 P.M. Washington, D.C.
THIRTEEN - Tuesday, 12:24 A.M. Madrid, Spain
FOURTEEN - Tuesday, 2:00 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
00:24|"12:24 A.M."|"THIRTEEN - Tuesday, 12:24 A.M. Madrid, Spain
FOURTEEN - Tuesday, 2:00 A.M. Madrid, Spain
FIFTEEN - Tuesday, 2:55 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
02:00|"2:00 A.M."|"THIRTEEN - Tuesday, 12:24 A.M. Madrid, Spain
FOURTEEN - Tuesday, 2:00 A.M. Madrid, Spain
FIFTEEN - Tuesday, 2:55 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
02:55|"2:55 A.M."|"THIRTEEN - Tuesday, 12:24 A.M. Madrid, Spain
FOURTEEN - Tuesday, 2:00 A.M. Madrid, Spain
FIFTEEN - Tuesday, 2:55 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
02:00|"2:00 A.M."|"FOURTEEN - Tuesday, 2:00 A.M. Madrid, Spain
FIFTEEN - Tuesday, 2:55 A.M. San Sebastián, Spain
SIXTEEN - Monday, 8:15 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
02:55|"2:55 A.M."|"FOURTEEN - Tuesday, 2:00 A.M. Madrid, Spain
FIFTEEN - Tuesday, 2:55 A.M. San Sebastián, Spain
SIXTEEN - Monday, 8:15 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
20:15|"8:15 P.M."|"FOURTEEN - Tuesday, 2:00 A.M. Madrid, Spain
FIFTEEN - Tuesday, 2:55 A.M. San Sebastián, Spain
SIXTEEN - Monday, 8:15 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
02:55|"2:55 A.M."|"FIFTEEN - Tuesday, 2:55 A.M. San Sebastián, Spain
SIXTEEN - Monday, 8:15 P.M. Washington, D.C.
SEVENTEEN - Tuesday, 3:27 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
20:15|"8:15 P.M."|"FIFTEEN - Tuesday, 2:55 A.M. San Sebastián, Spain
SIXTEEN - Monday, 8:15 P.M. Washington, D.C.
SEVENTEEN - Tuesday, 3:27 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
03:27|"3:27 A.M."|"FIFTEEN - Tuesday, 2:55 A.M. San Sebastián, Spain
SIXTEEN - Monday, 8:15 P.M. Washington, D.C.
SEVENTEEN - Tuesday, 3:27 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
20:15|"8:15 P.M."|"SIXTEEN - Monday, 8:15 P.M. Washington, D.C.
SEVENTEEN - Tuesday, 3:27 A.M. San Sebastián, Spain
EIGHTEEN - Tuesday, 4:19 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
03:27|"3:27 A.M."|"SIXTEEN - Monday, 8:15 P.M. Washington, D.C.
SEVENTEEN - Tuesday, 3:27 A.M. San Sebastián, Spain
EIGHTEEN - Tuesday, 4:19 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
04:19|"4:19 A.M."|"SIXTEEN - Monday, 8:15 P.M. Washington, D.C.
SEVENTEEN - Tuesday, 3:27 A.M. San Sebastián, Spain
EIGHTEEN - Tuesday, 4:19 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
03:27|"3:27 A.M."|"SEVENTEEN - Tuesday, 3:27 A.M. San Sebastián, Spain
EIGHTEEN - Tuesday, 4:19 A.M. San Sebastián, Spain
NINETEEN - Monday, 9:21 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
04:19|"4:19 A.M."|"SEVENTEEN - Tuesday, 3:27 A.M. San Sebastián, Spain
EIGHTEEN - Tuesday, 4:19 A.M. San Sebastián, Spain
NINETEEN - Monday, 9:21 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
21:21|"9:21 P.M."|"SEVENTEEN - Tuesday, 3:27 A.M. San Sebastián, Spain
EIGHTEEN - Tuesday, 4:19 A.M. San Sebastián, Spain
NINETEEN - Monday, 9:21 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
04:19|"4:19 A.M."|"EIGHTEEN - Tuesday, 4:19 A.M. San Sebastián, Spain
NINETEEN - Monday, 9:21 P.M. Washington, D.C.
TWENTY - Tuesday, 4:45 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
21:21|"9:21 P.M."|"EIGHTEEN - Tuesday, 4:19 A.M. San Sebastián, Spain
NINETEEN - Monday, 9:21 P.M. Washington, D.C.
TWENTY - Tuesday, 4:45 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
04:45|"4:45 A.M."|"EIGHTEEN - Tuesday, 4:19 A.M. San Sebastián, Spain
NINETEEN - Monday, 9:21 P.M. Washington, D.C.
TWENTY - Tuesday, 4:45 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
21:21|"9:21 P.M."|"NINETEEN - Monday, 9:21 P.M. Washington, D.C.
TWENTY - Tuesday, 4:45 A.M. Madrid, Spain
TWENTY-ONE - Tuesday, 5:01 A.M. San Sebastian, Spain"|"Balance of Power"|"Jeff Rovin"
04:45|"4:45 A.M."|"NINETEEN - Monday, 9:21 P.M. Washington, D.C.
TWENTY - Tuesday, 4:45 A.M. Madrid, Spain
TWENTY-ONE - Tuesday, 5:01 A.M. San Sebastian, Spain"|"Balance of Power"|"Jeff Rovin"
05:01|"5:01 A.M."|"NINETEEN - Monday, 9:21 P.M. Washington, D.C.
TWENTY - Tuesday, 4:45 A.M. Madrid, Spain
TWENTY-ONE - Tuesday, 5:01 A.M. San Sebastian, Spain"|"Balance of Power"|"Jeff Rovin"
04:45|"4:45 A.M."|"TWENTY - Tuesday, 4:45 A.M. Madrid, Spain
TWENTY-ONE - Tuesday, 5:01 A.M. San Sebastian, Spain
TWENTY-TWO - Tuesday, 5:43 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
05:01|"5:01 A.M."|"TWENTY - Tuesday, 4:45 A.M. Madrid, Spain
TWENTY-ONE - Tuesday, 5:01 A.M. San Sebastian, Spain
TWENTY-TWO - Tuesday, 5:43 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
05:43|"5:43 A.M."|"TWENTY - Tuesday, 4:45 A.M. Madrid, Spain
TWENTY-ONE - Tuesday, 5:01 A.M. San Sebastian, Spain
TWENTY-TWO - Tuesday, 5:43 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
05:01|"5:01 A.M."|"TWENTY-ONE - Tuesday, 5:01 A.M. San Sebastian, Spain
TWENTY-TWO - Tuesday, 5:43 A.M. Madrid, Spain
TWENTY-THREE - Monday, 10:45 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
05:43|"5:43 A.M."|"TWENTY-ONE - Tuesday, 5:01 A.M. San Sebastian, Spain
TWENTY-TWO - Tuesday, 5:43 A.M. Madrid, Spain
TWENTY-THREE - Monday, 10:45 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
22:45|"10:45 P.M."|"TWENTY-ONE - Tuesday, 5:01 A.M. San Sebastian, Spain
TWENTY-TWO - Tuesday, 5:43 A.M. Madrid, Spain
TWENTY-THREE - Monday, 10:45 P.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
05:43|"5:43 A.M."|"TWENTY-TWO - Tuesday, 5:43 A.M. Madrid, Spain
TWENTY-THREE - Monday, 10:45 P.M. Washington, D.C.
TWENTY-FOUR - Tuesday, 6:50 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
22:45|"10:45 P.M."|"TWENTY-TWO - Tuesday, 5:43 A.M. Madrid, Spain
TWENTY-THREE - Monday, 10:45 P.M. Washington, D.C.
TWENTY-FOUR - Tuesday, 6:50 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
06:50|"6:50 A.M."|"TWENTY-TWO - Tuesday, 5:43 A.M. Madrid, Spain
TWENTY-THREE - Monday, 10:45 P.M. Washington, D.C.
TWENTY-FOUR - Tuesday, 6:50 A.M. San Sebastián, Spain"|"Balance of Power"|"Jeff Rovin"
22:45|"10:45 P.M."|"TWENTY-THREE - Monday, 10:45 P.M. Washington, D.C.
TWENTY-FOUR - Tuesday, 6:50 A.M. San Sebastián, Spain
TWENTY-FIVE - Tuesday, 8:06 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
06:50|"6:50 A.M."|"TWENTY-THREE - Monday, 10:45 P.M. Washington, D.C.
TWENTY-FOUR - Tuesday, 6:50 A.M. San Sebastián, Spain
TWENTY-FIVE - Tuesday, 8:06 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
08:06|"8:06 A.M."|"TWENTY-THREE - Monday, 10:45 P.M. Washington, D.C.
TWENTY-FOUR - Tuesday, 6:50 A.M. San Sebastián, Spain
TWENTY-FIVE - Tuesday, 8:06 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
06:50|"6:50 A.M."|"TWENTY-FOUR - Tuesday, 6:50 A.M. San Sebastián, Spain
TWENTY-FIVE - Tuesday, 8:06 A.M. Madrid, Spain
TWENTY-SIX - Tuesday, 8:11 A.M. Zaragoza, Spain"|"Balance of Power"|"Jeff Rovin"
08:06|"8:06 A.M."|"TWENTY-FOUR - Tuesday, 6:50 A.M. San Sebastián, Spain
TWENTY-FIVE - Tuesday, 8:06 A.M. Madrid, Spain
TWENTY-SIX - Tuesday, 8:11 A.M. Zaragoza, Spain"|"Balance of Power"|"Jeff Rovin"
08:11|"8:11 A.M."|"TWENTY-FOUR - Tuesday, 6:50 A.M. San Sebastián, Spain
TWENTY-FIVE - Tuesday, 8:06 A.M. Madrid, Spain
TWENTY-SIX - Tuesday, 8:11 A.M. Zaragoza, Spain"|"Balance of Power"|"Jeff Rovin"
08:06|"8:06 A.M."|"TWENTY-FIVE - Tuesday, 8:06 A.M. Madrid, Spain
TWENTY-SIX - Tuesday, 8:11 A.M. Zaragoza, Spain
TWENTY-SEVEN - Tuesday, 1:35 A.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
08:11|"8:11 A.M."|"TWENTY-FIVE - Tuesday, 8:06 A.M. Madrid, Spain
TWENTY-SIX - Tuesday, 8:11 A.M. Zaragoza, Spain
TWENTY-SEVEN - Tuesday, 1:35 A.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
01:35|"1:35 A.M."|"TWENTY-FIVE - Tuesday, 8:06 A.M. Madrid, Spain
TWENTY-SIX - Tuesday, 8:11 A.M. Zaragoza, Spain
TWENTY-SEVEN - Tuesday, 1:35 A.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
08:11|"8:11 A.M."|"TWENTY-SIX - Tuesday, 8:11 A.M. Zaragoza, Spain
TWENTY-SEVEN - Tuesday, 1:35 A.M. Washington, D.C.
TWENTY-EIGHT - Tuesday, 8:36 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
01:35|"1:35 A.M."|"TWENTY-SIX - Tuesday, 8:11 A.M. Zaragoza, Spain
TWENTY-SEVEN - Tuesday, 1:35 A.M. Washington, D.C.
TWENTY-EIGHT - Tuesday, 8:36 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
08:36|"8:36 A.M."|"TWENTY-SIX - Tuesday, 8:11 A.M. Zaragoza, Spain
TWENTY-SEVEN - Tuesday, 1:35 A.M. Washington, D.C.
TWENTY-EIGHT - Tuesday, 8:36 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
01:35|"1:35 A.M."|"TWENTY-SEVEN - Tuesday, 1:35 A.M. Washington, D.C.
TWENTY-EIGHT - Tuesday, 8:36 A.M. Madrid, Spain
TWENTY-NINE - Tuesday, 9:03 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
08:36|"8:36 A.M."|"TWENTY-SEVEN - Tuesday, 1:35 A.M. Washington, D.C.
TWENTY-EIGHT - Tuesday, 8:36 A.M. Madrid, Spain
TWENTY-NINE - Tuesday, 9:03 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
09:03|"9:03 A.M."|"TWENTY-SEVEN - Tuesday, 1:35 A.M. Washington, D.C.
TWENTY-EIGHT - Tuesday, 8:36 A.M. Madrid, Spain
TWENTY-NINE - Tuesday, 9:03 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
08:36|"8:36 A.M."|"TWENTY-EIGHT - Tuesday, 8:36 A.M. Madrid, Spain
TWENTY-NINE - Tuesday, 9:03 A.M. Madrid, Spain
THIRTY - Tuesday, 9:45 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
09:03|"9:03 A.M."|"TWENTY-EIGHT - Tuesday, 8:36 A.M. Madrid, Spain
TWENTY-NINE - Tuesday, 9:03 A.M. Madrid, Spain
THIRTY - Tuesday, 9:45 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
09:45|"9:45 A.M."|"TWENTY-EIGHT - Tuesday, 8:36 A.M. Madrid, Spain
TWENTY-NINE - Tuesday, 9:03 A.M. Madrid, Spain
THIRTY - Tuesday, 9:45 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
09:03|"9:03 A.M."|"TWENTY-NINE - Tuesday, 9:03 A.M. Madrid, Spain
THIRTY - Tuesday, 9:45 A.M. Madrid, Spain
THIRTY-ONE - Tuesday, 10:20 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
09:45|"9:45 A.M."|"TWENTY-NINE - Tuesday, 9:03 A.M. Madrid, Spain
THIRTY - Tuesday, 9:45 A.M. Madrid, Spain
THIRTY-ONE - Tuesday, 10:20 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
10:20|"10:20 A.M."|"TWENTY-NINE - Tuesday, 9:03 A.M. Madrid, Spain
THIRTY - Tuesday, 9:45 A.M. Madrid, Spain
THIRTY-ONE - Tuesday, 10:20 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
09:45|"9:45 A.M."|"THIRTY - Tuesday, 9:45 A.M. Madrid, Spain
THIRTY-ONE - Tuesday, 10:20 A.M. Madrid, Spain
THIRTY-TWO - Tuesday, 4:30 A.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
10:20|"10:20 A.M."|"THIRTY - Tuesday, 9:45 A.M. Madrid, Spain
THIRTY-ONE - Tuesday, 10:20 A.M. Madrid, Spain
THIRTY-TWO - Tuesday, 4:30 A.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
04:30|"4:30 A.M."|"THIRTY - Tuesday, 9:45 A.M. Madrid, Spain
THIRTY-ONE - Tuesday, 10:20 A.M. Madrid, Spain
THIRTY-TWO - Tuesday, 4:30 A.M. Washington, D.C."|"Balance of Power"|"Jeff Rovin"
10:20|"10:20 A.M."|"THIRTY-ONE - Tuesday, 10:20 A.M. Madrid, Spain
THIRTY-TWO - Tuesday, 4:30 A.M. Washington, D.C.
THIRTY-THREE - Tuesday, 10:32 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
04:30|"4:30 A.M."|"THIRTY-ONE - Tuesday, 10:20 A.M. Madrid, Spain
THIRTY-TWO - Tuesday, 4:30 A.M. Washington, D.C.
THIRTY-THREE - Tuesday, 10:32 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
10:32|"10:32 A.M."|"THIRTY-ONE - Tuesday, 10:20 A.M. Madrid, Spain
THIRTY-TWO - Tuesday, 4:30 A.M. Washington, D.C.
THIRTY-THREE - Tuesday, 10:32 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
04:30|"4:30 A.M."|"THIRTY-TWO - Tuesday, 4:30 A.M. Washington, D.C.
THIRTY-THREE - Tuesday, 10:32 A.M. Madrid, Spain
THIRTY-FOUR - Tuesday, 10:46 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
10:32|"10:32 A.M."|"THIRTY-TWO - Tuesday, 4:30 A.M. Washington, D.C.
THIRTY-THREE - Tuesday, 10:32 A.M. Madrid, Spain
THIRTY-FOUR - Tuesday, 10:46 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
10:46|"10:46 A.M."|"THIRTY-TWO - Tuesday, 4:30 A.M. Washington, D.C.
THIRTY-THREE - Tuesday, 10:32 A.M. Madrid, Spain
THIRTY-FOUR - Tuesday, 10:46 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
10:32|"10:32 A.M."|"THIRTY-THREE - Tuesday, 10:32 A.M. Madrid, Spain
THIRTY-FOUR - Tuesday, 10:46 A.M. Madrid, Spain
THIRTY-FIVE - Tuesday, 11:08 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
10:46|"10:46 A.M."|"THIRTY-THREE - Tuesday, 10:32 A.M. Madrid, Spain
THIRTY-FOUR - Tuesday, 10:46 A.M. Madrid, Spain
THIRTY-FIVE - Tuesday, 11:08 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
11:08|"11:08 A.M."|"THIRTY-THREE - Tuesday, 10:32 A.M. Madrid, Spain
THIRTY-FOUR - Tuesday, 10:46 A.M. Madrid, Spain
THIRTY-FIVE - Tuesday, 11:08 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
10:46|"10:46 A.M."|"THIRTY-FOUR - Tuesday, 10:46 A.M. Madrid, Spain
THIRTY-FIVE - Tuesday, 11:08 A.M. Madrid, Spain
THIRTY-SIX - Tuesday, 11:11 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
11:08|"11:08 A.M."|"THIRTY-FOUR - Tuesday, 10:46 A.M. Madrid, Spain
THIRTY-FIVE - Tuesday, 11:08 A.M. Madrid, Spain
THIRTY-SIX - Tuesday, 11:11 A.M. Madrid, Spain"|"Balance of Power"|"Jeff Rovin"
