15:00|"three o’clock in the afternoon"|"“Hell, no,” said Keefer. “Especially three o’clock in the afternoon. Ah never miss it myself.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 23:45"|"quarter to twelve"|"But the watch passed in the routine of pinging, zigzagging, and maintaining station. Harding stumbled up to him in the breezy gloom of the starboard wing at a quarter to twelve. “Ready to relieve you,” he said sadly, exhaling a faint fragrance of coffee."|"The Caine Mutiny"|"Herman Wouk"
"ap 03:30"|three-thirty|"The general alarm had not yet stopped ringing when he came bolting out on deck in his underwear, clutching shoes, socks, shirt, and trousers. He saw a calm sea, a starry black sky, and ships crisscrossing here and there in the melting formation. Sailors went thundering through the murky passageways and up and down ladders; no need to penalize any of them this time for not wearing helmet and life jacket! As Willie stepped into his pants the hatchway to the wardroom clanged shut behind him, and sailors of the forward repair party dogged it down hard. The ensign slipped his shoes on his naked feet and scrambled up the bridge ladder. The clock in the wheelhouse showed three-thirty. The little space was crowded with shadowy figures. Willie could hear the rasping of steel balls rubbed together. He took his life jacket and helmet from a hook and approached the stoop-shouldered form of Harding. “Ready to relieve you. What’s up?”"|"The Caine Mutiny"|"Herman Wouk"
03:00|"three o’clock this morning"|"“Sir, we’ve been at battle stations since three o’clock this morning-”"|"The Caine Mutiny"|"Herman Wouk"
01:00|"one o’clock in the morning"|"Harding said, “My audit of the ship’s service accounts is due.” He tossed aside a magazine and yawned. “Guess I’d better do it before I turn in. Last month he sent for me at one o’clock in the morning and asked for it.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 08:30"|"half-past eight"|"The Caine’s three-inch pop guns had no part to play in the barrage. Queeg kept the crew at battle stations until the sun rose, and then dismissed them. Willie remained on the bridge to enjoy the thumping, blazing show. At half-past eight a long arc of assault boats crept across the quiet waters toward Roi-Namur, main northern fortress of the atoll. The islands were no longer green at all, but sandy gray, spotted here and there with black. Little fires flickered on them, pale in the white sunlight. The foliage had all burned or withered away, leaving splintered, crisscrossed tangles of tree trunks, through which could be seen ruins of squat buildings, and some empty broken walls. Willie watched through binoculars the arrival of the assault boats on the beaches, the swarming forward of the tanks and the marines, the unexpected puffs of white and orange from the inner gray wastes of the islands. He saw some marines fall. The sight was thrilling and a little saddening, like seeing a fighter knocked out."|"The Caine Mutiny"|"Herman Wouk"
"ap ~ 03:30"|"around three-thirty"|"Ordinarily when a detached officer quitted the Caine nobody took notice except the gangway watch, who had to log the exact time of his leaving. But Willie, who had the watch that afternoon, began to see around three-thirty that something extraordinary was going on. Sailors were congregating near the sea ladder, talking in low tones. The officers began to drift to the quarterdeck, too, one by one. Officers and men alike watched the movements of troops and machines on the battered gray islands, or made jokes about the physiques of swimmers splashing around a destroyer anchored close by, or gawked at the deck hands painting number-three stack slate blue. The sweet oily smell of paint was strong in the warm air."|"The Caine Mutiny"|"Herman Wouk"
"~ 12:00"|"Around noon"|"Around noon, human nature revolted. The black gang began to bootleg water in the after engine room, where the evaporators were, so that no pressure would be found by Queeg in any pipes. The word passed through the ship like a telegram. The two narrow steel ladders descending to the broiling, clanking engine space became choked with sailors. Paynter quickly discovered what was happening, and reported it to Maryk in the charthouse. The executive officer shrugged. “Can’t hear a word you’re saying,” he said. “Stack gas has got my ears ringing.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 03:00"|"three o’clock"|"Ducely, indeed, dropped his head on his arms beside the coding machine at three o’clock, and bleated to Willie that he could stand it no more; he was going aft to get a drink in the engine room. Willie glared at him. Ensign Keith bore small resemblance at this moment to the chubby, cheery-faced piano player who had walked into Furnald Hall fourteen months earlier. He had marked lines around mouth and nose; cheekbones and chin stood out from the round face. His eyes were sunk in smudged sockets. His face was grimy, and brown hairs bristled all over it. Trickles of sweat ran down his face into the neck of his open collar, staining the shirt dark brown. “You go back aft, you sad little bastard,” he said (Ducely was three inches the taller of the two), “and you had better start living in your life jacket. I swear to God I’ll throw you over the side.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 05:00"|"five o’clock"|"“The water in the pipes, hey? Very good. That’s what the officers on this ship can all use for a while. The crew’s water restriction goes off at five o’clock. The officers’ restriction will continue for another forty-eight hours. You inform Mr. Maryk of that fact, Mr. Jorgensen, and then submit a written report to me explaining why I should not make out an unsatisfactory fitness report for you” (he spat out the word “fitness” as though it were an oath) “at once!”"|"The Caine Mutiny"|"Herman Wouk"
12:00|noon|"Stilwell was in the captain’s cabin for an hour. Willie lurked on the well deck, perspiring in the vertical bluish glare of the noon sun, watching the captain’s door. At last the gunner’s mate came out. In one hand he carried his Courts and Boards, in the other a sheet of white paper. His face was lead-colored, and trickling with sweat. Willie ran up to him. “What’s the dope, Stilwell?”"|"The Caine Mutiny"|"Herman Wouk"
"> 08:00"|"after eight o’clock in the morning"|"Queeg came in head down, shoulders hunched, his face gray with rage. He announced that he was now convinced there was no loyalty whatever to him in the wardroom. Therefore all gentle treatment of officers was at an end. He laid down several new edicts. There would be five points off a fitness rating for any mistake in a log; another five points off for every hour that a report or statement was overdue; and an automatic unsatisfactory fitness rating if any officer was caught sleeping any time after eight o’clock in the morning or before eight at night."|"The Caine Mutiny"|"Herman Wouk"
20:00|"eight at night"|"Queeg came in head down, shoulders hunched, his face gray with rage. He announced that he was now convinced there was no loyalty whatever to him in the wardroom. Therefore all gentle treatment of officers was at an end. He laid down several new edicts. There would be five points off a fitness rating for any mistake in a log; another five points off for every hour that a report or statement was overdue; and an automatic unsatisfactory fitness rating if any officer was caught sleeping any time after eight o’clock in the morning or before eight at night."|"The Caine Mutiny"|"Herman Wouk"
12:00|noon|"Things were so quiet in the patrol sector that the captain secured the crew from battle stations at noon, and went below to his cabin. Willie was relieved of the deck. He was desperately tired, having been awake for more than thirty hours, but the captain’s edict against daytime sleeping made retirement to his bunk too risky. He knew Queeg was heavily asleep in his cabin; but there was always the chance that a call of nature would bring the captain down to the wardroom. Willie went up to the flying bridge, nestled down on the hot iron deck, and slept in the blazing sun like a cat for four hours. He went back to the wheelhouse for the afternoon watch much refreshed."|"The Caine Mutiny"|"Herman Wouk"
04:00|"4 A.M."|"Willie took uneasy note of these peculiarities. They reminded him of incidents in novels about men on long sea voyages, and there was a not quite pleasant amusement in seeing the classic symptoms popping out in his shipmates. And then he himself was stricken. One day the thought occurred to him, as he was drinking coffee on the bridge during a watch, that it would be rather elegant to have his own monogrammed coffee mug. In itself the notion was not odd, but his response to it was. In a few minutes, a monogrammed coffee mug came to seem to him the most wonderful imaginable possession on earth. He could not pay attention to the watch for thinking of the mug. He could see it floating in the air before his eyes. When he was relieved he rushed to the shipfitter’s shack, borrowed a small file, and spent several hours gouging “WK” into a crockery cup with a jeweler’s precision and delicacy while the dinner hour passed and night fell. He filled the excavated letters with a rich blue paint, and laid the mug tenderly in his desk drawer to dry, cushioned with socks and underwear. When he was wakened at 4 A.M. to go on watch his first thought was of the mug. He took it out of the drawer and sat gloating over it like a girl over a love letter, so he was ten minutes late in relieving, and drew a snarl from the weary Keefer. The following afternoon he brought the cup up. to the bridge and casually handed it to the signalman Urban, asking him to fill it from the radar-shack Silex. The envious, admiring glances of the sailors filled Willie with pleasure."|"The Caine Mutiny"|"Herman Wouk"
"ap 08:00"|"eight o’clock"|"It was only eight o’clock, but the sun was already hot on the unprotected flying bridge. Keefer squinted at the carriers, seven of them now, moving slowly over the glittering water. The Montauk was sixth in line. Down-channel, the leading carrier swung ponderously to port and headed out toward the open sea. “Wrong way for the south anchorage,” Keefer said bitterly."|"The Caine Mutiny"|"Herman Wouk"
"ap 00:00"|"twelve o’clock"|"Willie came off watch that night at twelve o’clock and tumbled heavily into bed. He was dozing amid brightening visions of May Wynn when a hand poked his ribs. He groaned, burying his face in the pillow, and said, “You want Ducely. Other bunk. I’ve just been on watch.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 11:00"|"eleven o’clock"|"The captain sent down again and again for helpings, the last time at eleven o’clock, when all the officers were sitting around in rare good-fellowship, exchanging sex reminiscences as they smoked and drank coffee. Willie went to bed that night happier than he had been for a long time."|"The Caine Mutiny"|"Herman Wouk"
03:00|"three o’clock in the morning"|"Willie said, peering at his watch, “Jesus Christ, it’s three o’clock in the morning. What’s the meeting about?”"|"The Caine Mutiny"|"Herman Wouk"
"ap 03:47"|"forty-seven minutes past three"|"“I said now, Mr. Maryk. Now, according to my watch, is not the morning, but forty-seven minutes past three. If you get no results by eight o’clock this morning I shall solve the mystery myself-noting duly for future fitness reports the failure of the board to carry out its assignment.”"|"The Caine Mutiny"|"Herman Wouk"
08:00|"eight o’clock this morning"|"“I said now, Mr. Maryk. Now, according to my watch, is not the morning, but forty-seven minutes past three. If you get no results by eight o’clock this morning I shall solve the mystery myself-noting duly for future fitness reports the failure of the board to carry out its assignment.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 11:30"|eleven-thirty|"When the captain was gone Maryk began a weary cross-examination of Whittaker. After a while he sent for the other steward’s mates. The three Negro boys stood side by side, respectfully answering questions shot at them by different officers. The story, painfully extracted from them, was that the container, when locked away for the night at eleven-thirty-they didn’t remember who had placed it in the icebox-had contained some strawberries-they didn’t know how many. Whittaker had been called by the OOD at three in the morning to bring the captain another sundae, and had found the container empty except for a scraping of red juice at the bottom. The officers badgered the Negroes until dawn without upsetting this account. Maryk wearily dismissed the stewards at last."|"The Caine Mutiny"|"Herman Wouk"
03:00|"three in the morning"|"When the captain was gone Maryk began a weary cross-examination of Whittaker. After a while he sent for the other steward’s mates. The three Negro boys stood side by side, respectfully answering questions shot at them by different officers. The story, painfully extracted from them, was that the container, when locked away for the night at eleven-thirty-they didn’t remember who had placed it in the icebox-had contained some strawberries-they didn’t know how many. Whittaker had been called by the OOD at three in the morning to bring the captain another sundae, and had found the container empty except for a scraping of red juice at the bottom. The officers badgered the Negroes until dawn without upsetting this account. Maryk wearily dismissed the stewards at last."|"The Caine Mutiny"|"Herman Wouk"
"ap 08:00"|"eight o’clock"|"The wardroom telephone buzzer rang promptly at eight o’clock; it was Queeg, summoning the executive officer to his room. Maryk unhappily put down a forkful of griddlecake, drank off his coffee, and left the breakfast table. He was cheered on his way by these remarks:"|"The Caine Mutiny"|"Herman Wouk"
"ap 05:10"|"ten minutes past five"|"“I believe the report states that I adjourned the meeting at ten minutes past five, sir.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 10:00"|"ten o’clock"|"The steward’s mates followed each other into the captain’s cabin all morning, at intervals of about an hour. Willie, who had the deck, kept the mournful procession moving. At ten o’clock he was distracted from the strawberry crisis by the arrival of the two new ensigns, Farrington and Voles, in a landing craft from the beach. The OOD inspected the uneasy recruits as they stood on the quarterdeck, waiting for the sailors to pass up their gear from the boat, and decided he liked Farrington and didn’t like Voles. The latter was round-shouldered, and had a greenish complexion and a high voice. He seemed several years older than Farrington, who looked like an ensign in a cigarette advertisement, ruddy, handsome, and blue-eyed. The muss and fatigue of travel, and a certain mischievous humor with which he looked around at the dirty old ship, relieved his good looks. Willie liked him for his soiled gray shirt and his impish smile. Voles’s shirt was stiffly starched. “Wait here, gentlemen,” he said. He went forward and knocked at the captain’s door."|"The Caine Mutiny"|"Herman Wouk"
12:00|noon|"At noon the captain sent for Maryk. “Kay, Steve,” he said-he was reclining on his bunk-“everything’s going exactly as I figured, so far. The steward’s mates are telling the truth. I know how to handle those black apes, I’ve done plenty of it in my mess-treasurer days. You can rule them out as suspects.”"|"The Caine Mutiny"|"Herman Wouk"
23:00|"11 P.M."|"“Well, thank heaven for small favors. Kay. ... Now, here’s the next step. Call the crew to quarters. Tell them every man is to write out a statement describing all his movements and whereabouts between the hours of 11 P.M. last night and 3 A.M. this morning, name two men who can substantiate his statement, and swear to the truth of it when he hands it in to you. All statements to be in by 1700 today, and on my desk.”"|"The Caine Mutiny"|"Herman Wouk"
03:00|"3 A.M."|"“Well, thank heaven for small favors. Kay. ... Now, here’s the next step. Call the crew to quarters. Tell them every man is to write out a statement describing all his movements and whereabouts between the hours of 11 P.M. last night and 3 A.M. this morning, name two men who can substantiate his statement, and swear to the truth of it when he hands it in to you. All statements to be in by 1700 today, and on my desk.”"|"The Caine Mutiny"|"Herman Wouk"
17:00|1700|"“Well, thank heaven for small favors. Kay. ... Now, here’s the next step. Call the crew to quarters. Tell them every man is to write out a statement describing all his movements and whereabouts between the hours of 11 P.M. last night and 3 A.M. this morning, name two men who can substantiate his statement, and swear to the truth of it when he hands it in to you. All statements to be in by 1700 today, and on my desk.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 09:00"|"nine o’clock"|"“At this point, Tom, we can use a little of your silver tongue,” said the captain. He was at his desk, the crew’s statements spread out in disorderly heaps before him. Keefer was leaning with his back to the door. It was nine o’clock of the following morning, and the Caine was steaming smoothly through an oily doldrums calm in the screen of the damaged ships. “Sit down, Tom, sit down. Park yourself on my bunk. Yes, it’s breaking wide open, just as I figured,” the captain went on. “I’m practically certain I’ve got my bird. It all adds up. Just the man who’d pull such a stunt, too. Motive, opportunity, method-everything clicks.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 00:15"|"quarter past twelve"|"Queeg waited in his cabin all morning. Nobody came. At a quarter past twelve the captain began sending for various members of the crew, sometimes singly, sometimes by twos and threes. A new summons boomed over the loudspeakers every fifteen or twenty minutes. The procession of cross-examinations went on until four o’clock; then Queeg called for Maryk and Keefer. When the officers came into the cabin they found Jellybelly undergoing questioning. The yeoman’s fat white face was expressionless. “I’d tell you if I knew, sir,” he was saying. “I just don’t know. I slept all through it-”"|"The Caine Mutiny"|"Herman Wouk"
"ap 04:00"|"four o’clock"|"Queeg waited in his cabin all morning. Nobody came. At a quarter past twelve the captain began sending for various members of the crew, sometimes singly, sometimes by twos and threes. A new summons boomed over the loudspeakers every fifteen or twenty minutes. The procession of cross-examinations went on until four o’clock; then Queeg called for Maryk and Keefer. When the officers came into the cabin they found Jellybelly undergoing questioning. The yeoman’s fat white face was expressionless. “I’d tell you if I knew, sir,” he was saying. “I just don’t know. I slept all through it-”"|"The Caine Mutiny"|"Herman Wouk"
12:00|noon|"“I certainly am,” said Queeg, “as soon as we check for one more bit of evidence. That’s where you two come in. It’s going to take a bit of organizing.”
“The crew expected an arrest at noon,” said the exec.
“Always good to keep ’em guessing. The next thing we’ve got to do-the last thing, actually-is find that duplicate key. And how do you gentlemen suggest we do that?” Queeg grinned from one officer to another. “Pretty tough, you think, hey? Well, here’s what we’re going to do. It’s three simple steps. Step one. We’re going to collect every single key aboard ship, tagged with the name of the owner. Step two. We’re going to make an intensive search of the ship and a personal search of everybody to be sure we’ve got all the keys. Step three. We test all the keys on the wardroom padlock. The one that opens it, well, the tag on it gives you the name of the guilty party.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 10:00"|"ten o’clock"|"The captain said, with great self-satisfaction, “Well, it took quite a bit of figuring, I’ll tell you that, Tom, but he’s the one- Well. Let’s get to work. Steve, start the key collecting at once. Announce the search for ten o’clock tomorrow morning, and tell ’em anyone who has a key of any kind on him or in his belongings at that time gets a summary. I shall personally direct the search tomorrow.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 07:00"|"seven o’clock"|"By seven o’clock Willie Keith had interviewed all the men in his department. On his bunk was a large cardboard carton which contained a tangle of some four hundred tagged keys. He hefted the box, wobbled through the wardroom with it, backed up the rolling ladder to the main deck, and inched along the rainy, slippery passageway to the captain’s cabin. He kicked at the door; it rang hollowly. “Open, please, sir. Both arms full.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 10:00"|"ten o’clock"|"Meanwhile, Willie was helping the jubilant Ducely pack his belongings. Queeg had at last detached the ensign, who had arranged to go to the beach with the boat of the Harte at ten o’clock. “Why don’t you stick around and watch the search?” said Willie."|"The Caine Mutiny"|"Herman Wouk"
01:00|"one o’clock in the morning"|"“It was the mess boys. I saw them scraping out the container. It was one o’clock in the morning. I came down off the midwatch to use the head. They were having such a good time, I guess they didn’t see me pass the pantry-”"|"The Caine Mutiny"|"Herman Wouk"
"~ 01:00"|"around one o’clock that night"|"“Sir, Chief Bellison saw them. It was around one o’clock that night. He was coming back from breaking up a crap game in the forward crew’s compartment. He passed the pantry. He told a couple of chiefs, and-”"|"The Caine Mutiny"|"Herman Wouk"
12:00|noon|"Though Maryk glumly persisted in the search, the crew very quickly sensed that something had changed. The captain’s disappearance and the perfunctory manner of the exec were soon reflected in an increasing slackness of the search party, officers and petty officers alike, and in bolder jokes and effrontery from the sailors. By noon the search had dwindled to a shabby farce, embarrassing for the officers, and amusing to the men. The searchers were merely going through lazy motions, like customs inspectors who had been bribed. At one o’clock Maryk called a halt, accepting tongue-in-cheek reports from all his subordinates that their parts in the search had been carried out. The rain had stopped, and the air was steamy and close. The exec went to the captain’s cabin, and found the shades drawn, and Queeg naked in his bunk, wide awake. “Well, did you find it?” said Queeg."|"The Caine Mutiny"|"Herman Wouk"
"ap 01:00"|"one o’clock"|"Though Maryk glumly persisted in the search, the crew very quickly sensed that something had changed. The captain’s disappearance and the perfunctory manner of the exec were soon reflected in an increasing slackness of the search party, officers and petty officers alike, and in bolder jokes and effrontery from the sailors. By noon the search had dwindled to a shabby farce, embarrassing for the officers, and amusing to the men. The searchers were merely going through lazy motions, like customs inspectors who had been bribed. At one o’clock Maryk called a halt, accepting tongue-in-cheek reports from all his subordinates that their parts in the search had been carried out. The rain had stopped, and the air was steamy and close. The exec went to the captain’s cabin, and found the shades drawn, and Queeg naked in his bunk, wide awake. “Well, did you find it?” said Queeg."|"The Caine Mutiny"|"Herman Wouk"
10:00|"ten o’clock in the morning"|"Willie and Maryk stood on the careening port wing. It was ten o’clock in the morning. In the dismal yellow-gray daylight the sea was heaving and bubbling like black mud. White streaks of foam lay along the tops of the deep troughs. The wind pulled at Willie’s eyelids. All around there was nothing to be seen but ridges and valleys of water, except at moments when the old minesweeper labored to the top of a swell. Then they caught glimpses of ships everywhere, the great battleships and carriers, the tankers, the destroyers, all plunging through waves which broke solidly on their forecastles and smashed into creamy streams. The Caine’s forecastle was inches deep in water all the time. The anchors disappeared every few minutes under black waves, and foam boiled down along the deck, piled against the bridgehouse, and sloshed over the side. It was not raining, but the air was like the air of a bathhouse. Dark gray clouds in masses tumbled overhead. The ship was rolling less than during the night, and pitching much more. The rising and dropping deck felt like the floor of an elevator."|"The Caine Mutiny"|"Herman Wouk"
"ap 01:30"|"half-past one"|"The task force kept up the attempt until early in the afternoon, at the cost of a lot of fueling hoses and steadying lines and dumped oil, while junior officers like Willie, on all the ships, made witty comments on the mental limitations of the fleet commander. They did not know, of course, that the admiral was committed to an air strike in support of a landing by General MacArthur on Mindoro, and had to fuel his ships, or else deprive the Army of air cover. At half-past one the task force discontinued fueling and began to run southwest to get out of the storm."|"The Caine Mutiny"|"Herman Wouk"
23:52|"eight to midnight"|"Willie had the deck from eight to midnight. He came to the slow realization, during the watch, that this was extremely bad weather; weather to worry about; during a couple of steep rolls he had flickers of panic. He drew reassurance from the stolidity of the helmsman and the quartermasters, who hung onto their holds on wheel or engine-room telegraph, and droned obscene insults at each other in fatigued but calm tones, while the black wheelhouse rolled and fell and rose and trembled, and rain drummed on the windows, dripping inside in trickles on the deck. The other ships were invisible. Willie maintained station by radar ranges and bearings on the nearest tanker."|"The Caine Mutiny"|"Herman Wouk"
"ap 11:30"|"half-past eleven"|"At half-past eleven a drenched radioman staggered up to Willie with a storm warning. He read it and woke Maryk, who was dozing in the captain’s chair, gripping the arms in his sleep to keep from pitching out. They went into the charthouse. Queeg, heavily asleep in the bunk over the desk, his mouth open, did not stir. “Hundred fifty miles away now, almost due east,” Maryk murmured, pricking the chart with dividers."|"The Caine Mutiny"|"Herman Wouk"
07:00|"seven o’clock in the morning"|"He cracked his head against the closed hatch; he felt a hot dizzying pain and saw zigzag lights. He had thought that the blackness at the top of the ladder was open night. Now he glanced at his watch. It was seven o’clock in the morning."|"The Caine Mutiny"|"Herman Wouk"
"ap 01:00"|"one o’clock"|"“It began dropping while I was on the mid. I’ve stayed here ever since. The captain and Steve have been on deck since one o’clock. This terrific wind just came up-I don’t know, fifteen or twenty minutes ago-must be a hundred knots-”"|"The Caine Mutiny"|"Herman Wouk"
"ap ~ 07:00"|"around seven o’clock"|"“Well, sir, on that big roll around seven o’clock, I-I set ’em. The whole fantail was awash. Had to rig a life line-”"|"The Caine Mutiny"|"Herman Wouk"
"ap 09:45"|"fifteen minutes to ten"|"Willie was looking at the clock. It was fifteen minutes to ten. He was dumfounded to think he had had the deck less than two hours. The import of what was taking place between Maryk and Queeg penetrated his mind slowly. He could not believe it was happening. It was as incredible as his own death."|"The Caine Mutiny"|"Herman Wouk"
"ap 23:45"|"quarter to twelve"|"Willie looked at the clock in astonishment. Time had stopped running in his mind. It was a quarter to twelve. “Okay,” he said. The formulas of the relieving ceremony came mechanically to his lips. “Steaming on various courses and speeds to look for survivors of the George Black. Steaming on boilers one, two, and three. Depth charges set on safe. Condition Able set throughout the ship. Last time I saw the barometer it had risen to 29.10. Fleet course is 180, but we’ve lost contact with formation due to jammed radars, and I don’t know where we are. About one hundred and fifty miles east of Ulithi, I’d say. You can check our 0800 dead reckoning position. We’re in the same place, more or less. The captain has been relieved under Article 184, and is still on the bridge. The executive officer has command and is at the conn. I guess that’s all.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 08:00"|0800|"Willie looked at the clock in astonishment. Time had stopped running in his mind. It was a quarter to twelve. “Okay,” he said. The formulas of the relieving ceremony came mechanically to his lips. “Steaming on various courses and speeds to look for survivors of the George Black. Steaming on boilers one, two, and three. Depth charges set on safe. Condition Able set throughout the ship. Last time I saw the barometer it had risen to 29.10. Fleet course is 180, but we’ve lost contact with formation due to jammed radars, and I don’t know where we are. About one hundred and fifty miles east of Ulithi, I’d say. You can check our 0800 dead reckoning position. We’re in the same place, more or less. The captain has been relieved under Article 184, and is still on the bridge. The executive officer has command and is at the conn. I guess that’s all.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 06:00"|"six o’clock"|"“Where’s your captain?”
“Captain White won’t be back till six o’clock, sir.”
“Captain who? White?”"|"The Caine Mutiny"|"Herman Wouk"
"ap 03:30"|three-thirty|"“No, no! Honey, I’ll be through around three-when, Marty?-three-thirty, Willie-meet me in the Brill Building, can you do that?”"|"The Caine Mutiny"|"Herman Wouk"
"ap 03:30"|Three-thirty|"“Oh, Willie. The Brill Building. Hell, I keep forgetting you’re not a song plugger. Well, you know, across the street from the Rivoli-the big gray building-listen, it’s the Sono-phono Studios, can you remember that? Sono-phono.”
“Okay. Three-thirty. I’ll be there. Don’t you go to school anymore?”
“Oh.” May’s voice became apologetic. “That. I’m afraid I’ve been playing hooky. I’ll tell you all about it.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 07:30"|seven-thirty|"“Some home-coming. A weepy, drunken, jabbering sweetheart passing out on you in a roach trap-” May slid down into the bed, and closed her eyes, murmuring, “I have amazing powers of recuperation. Wake me at seven-thirty. You may have to dump over the bed, but get me up. I’ll surprise you-just pretend we’re meeting for the first time at seven-thirty-” She was asleep in a minute, her hair tumbled loosely, dark red on the white pillow. Willie looked for a long time at the pallid face smudged with lipstick. Then he took up Troilus and Cressida, opened it at random, and began to read. But as soon as he struck a speech about love, halfway down the page, his mind wandered off."|"The Caine Mutiny"|"Herman Wouk"
"ap 02:00"|"two o’clock"|"“I have other clients. Get her to bed after the two o’clock show, Willie.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 02:45"|"quarter to three"|"When they came into her squalid room back at the hotel, it was a quarter to three. Willie was suppressing yawns, and his eyes smarted. Without a word they took off their coats, lay on the bed, and kissed hungrily and wildly for a few minutes. Her forehead, her hands, felt hot to Willie’s lips, but he went on kissing her anyway. At last with a common impulse, they slowed and stopped. She looked him full in the face, her eyes shining in the dim light of the floor lamp."|"The Caine Mutiny"|"Herman Wouk"
"~ 00:00"|"around midnight"|"“Sure.”
“It’ll be around midnight.”
“All right.”"|"The Caine Mutiny"|"Herman Wouk"
07:00|"Seven o’clock in the morning"|"“When are you leaving?”
“Seven o’clock in the morning.”
May rose, and slipped the bolt on her door. “Nosiest musicians in the world work here.” She came to Willie and put her arms around him. They exchanged a fearfully long, blind wild kiss. “That’s all,” May said, pushing herself out of his arms. “Remember it the rest of your life. You’ll have to go. I find it hurts to have you around.” She opened the door; Willie walked out and threaded through the jostling dancers to the street."|"The Caine Mutiny"|"Herman Wouk"
"~ 11:00"|"about eleven o’clock in the morning"|"Willie Keith returned to the Chrysanthemum about eleven o’clock in the morning. He dropped his bags in his room and looked through the other rooms for Caine officers, but found only empty rumpled bunks. Then he heard faintly from the shower a bellowing of “Partez-moi d’amour Rrrrrredites-moi des choses tendres ...” and he knew that Keefer was back. He found the novelist drying himself before a mirror, standing on wooden clogs. “ ‘Ja vous aim-uh-’ Willie, you old Dickens lover! How are you, my lad?”"|"The Caine Mutiny"|"Herman Wouk"
"ap 10:00"|"ten o’clock"|"The large wall clock over Challee’s desk ticked around from ten o’clock to quarter of eleven while various legal ceremonies, incomprehensible to Maryk, were performed. For his first witness, Challee called Lieutenant Commander Philip Francis Queeg."|"The Caine Mutiny"|"Herman Wouk"
"ap 10:45"|"quarter of eleven"|"The large wall clock over Challee’s desk ticked around from ten o’clock to quarter of eleven while various legal ceremonies, incomprehensible to Maryk, were performed. For his first witness, Challee called Lieutenant Commander Philip Francis Queeg."|"The Caine Mutiny"|"Herman Wouk"
"ap 09:55"|"five minutes to ten"|"“Well, he relieved him at five minutes to ten. I noted it in my book-”"|"The Caine Mutiny"|"Herman Wouk"
"ap 10:02"|"two minutes past ten"|"“Okay, Lieutenant Keith,” said an orderly, opening the door to the anteroom at two minutes past ten."|"The Caine Mutiny"|"Herman Wouk"
00:00|midnight|"Willie hesitated for several seconds, feeling the weight of the court members’ unfriendly looks like a pressure on his forehead. “Maybe you can make them all sound silly and trivial here, sir, but at the time they were serious. He cut off the movies for six months just because he wasn’t invited to a showing by mistake-he cut off the water at the equator because he was annoyed by the detachment of an officer-he called midnight conferences on insignificant details with department heads who were standing a one-in-three deck watch. And he forbade sleeping by day so there was no chance to catch up on sleep-”"|"The Caine Mutiny"|"Herman Wouk"
"ap 10:50"|"ten minutes of eleven"|"Willie looked at the clock as he left the stand. It was ten minutes of eleven. He was amazed, just as he had been on the morning of the typhoon, by the slow passage of time. He imagined he had been in the witness chair for four hours."|"The Caine Mutiny"|"Herman Wouk"
"ap 02:05"|"five minutes past two"|"“Dr. Bird will be my last witness, sir,” Challee said to the court, as the orderly went out to call the second psychiatrist. “Very well,” said Blakely, glancing at the clock. It was five minutes past two. The lieutenant who came in was an extremely slender, youthful-looking man with dark hair, sallow skin, and sharp sensitive features. His eyes were brown, deep-set, large, and penetrating. There was something of the fanatic in his look. He was quite handsome."|"The Caine Mutiny"|"Herman Wouk"
"ap 03:00"|"three o’clock"|"“It’s three o’clock,” said Blakely. “Is the defense ready to present its case?”"|"The Caine Mutiny"|"Herman Wouk"
"ap 02:05"|Two-five|"“That’s hard to answer.”
“I’ll bet it is. Four-oh? Two-five? Zero?”
“I think I was a loyal officer.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 10:00"|"ten o’clock"|"“Did you tell the other officers that you had intended to come north, as Maryk did, at ten o’clock-that is, about fifteen minutes after the relief took place?”"|"The Caine Mutiny"|"Herman Wouk"
"ap 10:00"|"ten o’clock"|"There was a long silence. Then Queeg said, “Well, I don’t see any inconsistency there. I’ve repeatedly stated in my testimony that my rule is safety first. As I say the ship wasn’t in danger but a typhoon is still a typhoon and I’d just about decided that we’d do as well riding it out head to sea. I might have executed my intention at ten o’clock and then again I might not have. I was still weighing all the factors but as I say I had that ship under control and even after Maryk relieved me I saw to it that it remained under control. I never abandoned my post.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 01:00"|"one o’clock"|"Greenwald said, “Defense has finished its presentation.”
“Recess until one o’clock,” said Blakely.
"|"The Caine Mutiny"|"Herman Wouk"
