"~ 12:00"|"around noon"|"In early October, rebuked often enough by his wife’s example and by her words (Ma Joad’s indomitableness owes much to Carol’s spirit), Steinbeck roused himself from “self-indulgence” and “laziness” to mount the final drive. Blessedly, the last five chapters of the novel came to him so abundantly that he had more material than he could use. Some time around noon on Wednesday, October 26, he completed the last 775 words of the novel; at the bottom of the concluding manuscript page, Steinbeck, whose writing was normally minuscule, scrawled in letters an inch-and-a-half high, END#. It should have been cause for joyous celebration, but between bouts of bone-weary tiredness and nervous exhaustion, he felt only numbness, and maybe a little of the mysterious satisfaction that comes from giving his all. He certainly had no grasp of the book’s effectiveness or its potential popularity, and he even warned The Viking Press against a large first printing. Following a four-day recuperation in San Francisco, the Steinbecks moved to their new home (still under construction), where Carol finished typing the 751-page typescript, and together they made “routine” final corrections. The only “clean” copy of the book was sent to his New York agents, McIntosh and Otis, on December 7, 1938, roughly six months after he sat down to write the novel. Elizabeth Otis’s visit to Los Gatos in late December 1938, to smooth out some of Steinbeck’s “rough” language, its enthusiastic reception at Viking (marred briefly by the wrangling which ensued over the novel’s controversial ending) all struck the novelist as anticlimactic. (He was by then suffering from severely painful sciatica, undoubtedly caused by a herniated spinal disk, one of the ironic results of his sedentary existence.)"|"Working Days"|"John Steinbeck"
"ap 04:00"|four|"This seems to be the approximate usual time. Good sleep last night and I feel fine and relaxed. I’m not going to work on Saturday  this week so that I will get fresh and rested. Something has been hard on me. I don’t know whether the intensity of the work or what. John Street* is in the hospital. We’ll go up to see him tonight. Don’t know what to take him. Cigars maybe. We’ll eat on the way. I go to the dentist at four. After which digression, get back to work. And I feel relaxed about it too. Yesterday was a nervous drive. I notice my handwriting shows that. Beginning at any rate of the conference [Ed.—Chapter 10]. Enter all the rest of my actors. John, Rose of Sharon, Connie, and the two little kids [Ed.—Ruthie and Winfield]. The circle of squatting men and the plans, the order of authority, and the texture of the family. I only expect to crack the surface of this conference today for it is important and should be dealt with at some length. Carol got new dresses today. Glad to see the cracking of the poverty complex. But she does feel a little sinful. Should lose that. It isn’t good. Wrote to Pare today and to Le Roy.* The last about Louis and a trick just to see if it would work. And now I should go to work. And will with a note to follow. (Well, there she is—just the truck coming home with the new people entering, and tomorrow the conference.) And that will be"|"Working Days"|"John Steinbeck"
"ap 10:45"|10:45|"
Entry #24  
June 24 [1938]—10:45 [Friday]
Now another day and one to take easy and to finish. I am going to take the Saturday off this week and so I think I will get thoroughly rested. Carol trying out vacuum cleaner this morning. Letter from Tom [Ed.—Collins] with vital information to be used later. He is so good. I need this stuff. It is exact and just the thing that will be used against me if I am wrong. Well today work is to indicate the curious democracy of the larger group. I think the whole day’s work will deal with this conference and maybe  spill over into the next day. I must get this down convincingly. The squatting men, the standing women and children. Well anyway the time has come for it. (Done. And I think if no interference I’ll do a page tomorrow.)"|"Working Days"|"John Steinbeck"
"ap 00:00"|12:00|"
Entry #25  
June 27 [1938]—12:00 [Monday]
Now it is Monday. And I took two days off and have a little trouble getting into the swing. For one thing Pat* can’t meet royalty payment and is paying one third, with notes for another two thousand. This is all right if it doesn’t indicate that he is in difficulty. That worries me a little but not much. Ed came for the weekend. Good Ed.* We ran down to [Ed.—Pacific] Grove Saturday night to inject 300 hagfish—ugly, slimy brutes, and much better looking full of formaldehyde. That knocked the slime. Ritch and Tal* drove back. They are all coming next Saturday night for the week end of the Fourth. Short story volume [Ed.—The Long Valley] comes out in early Sept. It will collapse of course but I’ll be glad to have it out. May sell three or four thousand copies. People looking at the next lot. We really must get out of here. I would love so much to go over to the Aptos country [Ed.—south of Santa Cruz]. Hear the ocean that I love. But must let Carol decide since she lives so much in her environment. Got a mild muscle [Ed.—spasm] in my chest and was dizzy this morning. I don’t know why. This place is getting as noisy as a city lot. There is a lot of talk in the diary this morning—reason is to relieve the tension and get even with myself. Doesn’t matter since I can work later this afternoon. Now for a discussion. Moment I stopped work the drive became sexual. Now the work will take that up. Now today’s work is the pig killing and salting and the loading of the truck and the departure and the capture of Grampa  [Ed.—last sections of Chapter 10]. That is at least two days or maybe three, and then the next general is the empty house. Take out the last paragraph of the last general for the next. I’m a little sick today. I don’t know why. I guess that’s why I’m so talkative this week—it is time to go to work and that is all there is to it."|"Working Days"|"John Steinbeck"
"ap 09:20"|9:20|"
Entry #26  
June 28 [1938]—9:20 [Tuesday]
For all that burst and bally hoo yesterday, I got only a half day’s work done. Must catch it up little by little this week. Didn’t tell Carol. Stomach went to pieces, dizziness, and blind nausea. Dick G. * called and I had to take him to the house from Saratoga. Stayed all night. Result—today’s work not planned out as it usually is. Result—have to work longer hours today. Stomach very sore and me feeling very ill. And that’s the way it is. Dick is still here. He or any one must not come again in the week. Might as well try going to work now and see whether I can’t do a little over the two pages today to start picking up the lost page. I’ll give this day a number depending on how much I make up. Well I caught up half a page and only half more to make it; and four days this week yet to do it so it will be all right I guess. Tomorrow I’ll have [indecipherable] and also the empty houses and the empty land and that will be the end of Book One."|"Working Days"|"John Steinbeck"
"ap 11:30"|11:30|"
Entry #27  
June 29 [1938]—11:30 [Wednesday]
Late start today and for no reason at all. Grey day and wind. Carol going to S.J. [Ed.—San Jose] for hair wave. Going to see John [Ed.—Street] in hospital tonight. Bill Richardson wants to come down to discuss new S.F. [Ed.—San Francisco] Chronicle  magazine. Wants to see Louis. Louis dedicating his new book to us. * Very flattered. It is a good book. Will see him tonight. Went yesterday to see some land. Beautiful but impossible. Too remote and too many difficulties. What a view though! Lots of things happened. Now to the work. Book One is coming to a close—one more day—today of particulars and one of general and it is closed. I’m tired and a little fed up. I think the new line will ease me out of it. Lots of sleep last night. Afraid of repetitiousness. Must watch that. And I really am doing a great number of words a day. Well, it is time to get to it. Time passes. But I have plenty of time. My system is collapsing towards the end of Book One. Just finished chap [Ed.—Chapter 10]. No more. Tomorrow the general. Then the first book will be done in a little over a month."|"Working Days"|"John Steinbeck"
"ap 11:15"|11:15|"
Entry #28  
June 30 [1938]—11:15 [Thursday]  
End of Book One
"|"Working Days"|"John Steinbeck"
"ap 11:30"|11:30|"
Entry #29  
July 5 [1938]—11:30 [Tuesday]
Now time has caught up with me. I’ve been four days off work, am all rested but by the same token I’ve got to get back the rhythm. I think I can for I jolly well must. There are no two ways about it. Beginning the second book today and it must have the rolling sound of wheels and the clutter of cars and the panting across the country. The first general [Ed.—Chapter 12] and it must have the meat of the whole second volume in it. For a  moment I was afraid to start but this diary is a good idea for it gives me the opening use of words every day. Long weekend. Ritch and Tal and Ed here. Danced Sunday night, went completely mad dancing. Never did such dancing—every one for himself and Ed tippy-toeing around like a bear. All of us more drunk with high spirits than with anything else. Read Ed some little parts of this book and he finds them moving for which I am glad. They went home last night. This morning lots of quail. Play goes on the road with original cast. * Moore wants information for a critique* of some kind. Norwegian translation* coming, etc. Exciting but I can’t allow excitement. Leave that for this winter. I want this done before the show comes out here. It is getting warm after all this time. Now back to the work. I feel fine about it. But during the four days off I have thought of the whole book. And it is rather like the prison term. Must not think too much of the end but of the immediate story—instant and immediate. It is a long haul but what do I care[?] It will be done all of the rest of my life—whatever is left of it. And that is not moody. When this book is finished a goodly part of my life will be finished with it. A part I will never get back to. But now the time is here to get to work and so I go. All done* but I don’t know. I’m afraid of that chapter. Two [Ed.—Chapter 13] is of the family again on the road. Must get down to business now and work hard and tomorrow is"|"Working Days"|"John Steinbeck"
"ap 11:05"|11:05|"
Entry #30  
July 6 [1938]—11:05 [Wednesday]
Now the land work starts again. Now the crossing and I must get into it the feeling of movement and of life. Review of my work* in a magazine this morning. All wrong. But the writer was dishonest. Still some of his criticism was valuable. Make the  people live. Make them live. But my people must be more than people. They must be an over-essence of people. Critics understand very little. They have to be taught the long hard way. But I am in the suck hole of work again. Immersed in it. And this chapter [Ed.—Chapter 13] will be a long one. It is the first day and night. And it has in it the first communication with other migrants. This is important, very important. Letter from George Hedley at work in school, wants us to go up there. Wish I could but I can’t. Got to stay here and work. Must do that. I simply must get this book done before anything else. No matter what other things are going on. And I can’t leave. I must get back to the Joad family on their movement to the west. And now the time has come to go to work. Well that is done. And the story grows again. Work is the only good thing. Tomorrow is"|"Working Days"|"John Steinbeck"
"ap 11:00"|11:00|"
Entry #31  
July 7 [1938]—11:00 [Thursday]
Now it’s Thursday. Strange how I’m fighting this book now. I think it is about to change now though because I am feeling more and more like work. The despair came on me for a while but although still nervous from it I think I am recovering. Today will be a kind of test case I guess. As Carol says, stay with the detail. Let the damn book go three hundred thousand words if it wants to. This is my life. Why should I want to finish my own life? The confidence is on me again. I can feel it. It’s stopping work that does the damage. Today I finish another section of this big book, a page section that is. I wish this [Ed.—ledger] book were all full. This daily work diary is really working this time and it is a good thing. Today word from Barry,* who wants to print my statement. Also from teacher’s association asking for a speech, and Who’s Who* for correction of proof. That’s all the mail.  Swedish translation* of T.F. arrived today, and the Norwegian is on the way. Getting quite a collection of translations. It will be a nice thing to have. Today I feel finally relaxed after the Fourth of July holiday. That seemed to wear me down rather than rest me. The work itself has rested me. Now the time is here to go to work. And I must go to work. And I’m anxious today. Report later. Finished and I have a good feeling about today’s work. I think it is better. More easy and moving."|"Working Days"|"John Steinbeck"
"ap 10:30"|10:30|"
Entry #32  
July 8 [1938]—10:30 [Friday]
Fairly early start today. And a beautiful day. Carol goes to look at real estate today. Wilkus came out with a word about a ranch in the mountains—360 acres for $12,000. Could sell off what we didn’t want. We’ll look at it anyway. It might be fine. No mail of any consequence today. French translation of M & M and IN. D. B. are in progress. * They get about. I wonder how this book will be. I wonder. Yesterday it seemed to me that the people were coming to life. I hope so. These people must be intensely alive the whole time. I was worried about Rose of Sharon. She has to emerge if only as a silly pregnant girl now. She has to be a person. Noah I think I’ll lose for the time being and Uncle John and maybe for a while Casy. But I want to keep Tom and Ma together. Lots of people walking along the roads in this season. I can hear their voices. Louis has finished his book, first draft. * He must be glad, I guess. Well, it’s time for me to go to work. Time to go and today I must get them camped. And the tent effect built. And the new people. And maybe a part of the history of this new couple [Ed.—the Wilsons]. Well, that’s done. The death of Grampa [Ed.—Chapter 13]."|"Working Days"|"John Steinbeck"
"ap 10:30"|10:30|"Fairly early start today. And a beautiful day. Carol goes to look at real estate today. Wilkus came out with a word about a ranch in the mountains—360 acres for $12,000. Could sell off what we didn’t want. We’ll look at it anyway. It might be fine. No mail of any consequence today. French translation of M & M and IN. D. B. are in progress. * They get about. I wonder how this book will be. I wonder. Yesterday it seemed to me that the people were coming to life. I hope so. These people must be intensely alive the whole time. I was worried about Rose of Sharon. She has to emerge if only as a silly pregnant girl now. She has to be a person. Noah I think I’ll lose for the time being and Uncle John and maybe for a while Casy. But I want to keep Tom and Ma together. Lots of people walking along the roads in this season. I can hear their voices. Louis has finished his book, first draft. * He must be glad, I guess. Well, it’s time for me to go to work. Time to go and today I must get them camped. And the tent effect built. And the new people. And maybe a part of the history of this new couple [Ed.—the Wilsons]. Well, that’s done. The death of Grampa [Ed.—Chapter 13].
Entry #33  
July 11 [1938]—10:30 [Monday]
Monday again. The weeks swing by but they don’t seem to get me much nearer to completion. They do, of course, only they don’t seem to. Sunday Julia B [Ed.—Breinig, from Monterey] and two others. Today after four Bill Richardson. I don’t know what he wants. Louis will be down though. Nothing much else to report. We made plans to go to the Rodeo* next Saturday and night and then back to Santa Cruz. Ought to be fun. I just hope I don’t get into any trouble—I mean with publicity. Salinas would exploit anything—anything, even me, whom it hates. Well, there it is—the daily life. Now back to work. Always on week ends I have the feeling of wasted time. And I am terrified that through illness or something the work may stop. Once the first draft is done, it will be all right because someone could read it even if I passed out of the picture. But I simply must get the draft done. Must avoid every side influence. Must get to be tough about so many things now. Once it is finished of course—then I’ll take time off I hope. But I haven’t really done much work the last two years—for me, I mean. In wordage, more than most, but not for me. But once this book is done I won’t care how soon I die, because my major work will be over. Today comes the funeral in the night of Grampa. That will be the whole day’s work. And it closes one whole part of the book. It must be good and full of fullness and completions. And that feeling must go into it. Must. I seem to use the word must more than any other. It’s a good word though; I’ve nothing against it. The force of folk ceremonial. Well there she is and Grampa is only half-buried. Tomorrow is"|"Working Days"|"John Steinbeck"
"ap > 04:00"|"after four"|"Fairly early start today. And a beautiful day. Carol goes to look at real estate today. Wilkus came out with a word about a ranch in the mountains—360 acres for $12,000. Could sell off what we didn’t want. We’ll look at it anyway. It might be fine. No mail of any consequence today. French translation of M & M and IN. D. B. are in progress. * They get about. I wonder how this book will be. I wonder. Yesterday it seemed to me that the people were coming to life. I hope so. These people must be intensely alive the whole time. I was worried about Rose of Sharon. She has to emerge if only as a silly pregnant girl now. She has to be a person. Noah I think I’ll lose for the time being and Uncle John and maybe for a while Casy. But I want to keep Tom and Ma together. Lots of people walking along the roads in this season. I can hear their voices. Louis has finished his book, first draft. * He must be glad, I guess. Well, it’s time for me to go to work. Time to go and today I must get them camped. And the tent effect built. And the new people. And maybe a part of the history of this new couple [Ed.—the Wilsons]. Well, that’s done. The death of Grampa [Ed.—Chapter 13].
Entry #33  
July 11 [1938]—10:30 [Monday]
Monday again. The weeks swing by but they don’t seem to get me much nearer to completion. They do, of course, only they don’t seem to. Sunday Julia B [Ed.—Breinig, from Monterey] and two others. Today after four Bill Richardson. I don’t know what he wants. Louis will be down though. Nothing much else to report. We made plans to go to the Rodeo* next Saturday and night and then back to Santa Cruz. Ought to be fun. I just hope I don’t get into any trouble—I mean with publicity. Salinas would exploit anything—anything, even me, whom it hates. Well, there it is—the daily life. Now back to work. Always on week ends I have the feeling of wasted time. And I am terrified that through illness or something the work may stop. Once the first draft is done, it will be all right because someone could read it even if I passed out of the picture. But I simply must get the draft done. Must avoid every side influence. Must get to be tough about so many things now. Once it is finished of course—then I’ll take time off I hope. But I haven’t really done much work the last two years—for me, I mean. In wordage, more than most, but not for me. But once this book is done I won’t care how soon I die, because my major work will be over. Today comes the funeral in the night of Grampa. That will be the whole day’s work. And it closes one whole part of the book. It must be good and full of fullness and completions. And that feeling must go into it. Must. I seem to use the word must more than any other. It’s a good word though; I’ve nothing against it. The force of folk ceremonial. Well there she is and Grampa is only half-buried. Tomorrow is"|"Working Days"|"John Steinbeck"
"ap > 04:00"|"after four"|"Monday again. The weeks swing by but they don’t seem to get me much nearer to completion. They do, of course, only they don’t seem to. Sunday Julia B [Ed.—Breinig, from Monterey] and two others. Today after four Bill Richardson. I don’t know what he wants. Louis will be down though. Nothing much else to report. We made plans to go to the Rodeo* next Saturday and night and then back to Santa Cruz. Ought to be fun. I just hope I don’t get into any trouble—I mean with publicity. Salinas would exploit anything—anything, even me, whom it hates. Well, there it is—the daily life. Now back to work. Always on week ends I have the feeling of wasted time. And I am terrified that through illness or something the work may stop. Once the first draft is done, it will be all right because someone could read it even if I passed out of the picture. But I simply must get the draft done. Must avoid every side influence. Must get to be tough about so many things now. Once it is finished of course—then I’ll take time off I hope. But I haven’t really done much work the last two years—for me, I mean. In wordage, more than most, but not for me. But once this book is done I won’t care how soon I die, because my major work will be over. Today comes the funeral in the night of Grampa. That will be the whole day’s work. And it closes one whole part of the book. It must be good and full of fullness and completions. And that feeling must go into it. Must. I seem to use the word must more than any other. It’s a good word though; I’ve nothing against it. The force of folk ceremonial. Well there she is and Grampa is only half-buried. Tomorrow is"|"Working Days"|"John Steinbeck"
"ap > 04:00"|"after four"|"Monday again. The weeks swing by but they don’t seem to get me much nearer to completion. They do, of course, only they don’t seem to. Sunday Julia B [Ed.—Breinig, from Monterey] and two others. Today after four Bill Richardson. I don’t know what he wants. Louis will be down though. Nothing much else to report. We made plans to go to the Rodeo* next Saturday and night and then back to Santa Cruz. Ought to be fun. I just hope I don’t get into any trouble—I mean with publicity. Salinas would exploit anything—anything, even me, whom it hates. Well, there it is—the daily life. Now back to work. Always on week ends I have the feeling of wasted time. And I am terrified that through illness or something the work may stop. Once the first draft is done, it will be all right because someone could read it even if I passed out of the picture. But I simply must get the draft done. Must avoid every side influence. Must get to be tough about so many things now. Once it is finished of course—then I’ll take time off I hope. But I haven’t really done much work the last two years—for me, I mean. In wordage, more than most, but not for me. But once this book is done I won’t care how soon I die, because my major work will be over. Today comes the funeral in the night of Grampa. That will be the whole day’s work. And it closes one whole part of the book. It must be good and full of fullness and completions. And that feeling must go into it. Must. I seem to use the word must more than any other. It’s a good word though; I’ve nothing against it. The force of folk ceremonial. Well there she is and Grampa is only half-buried. Tomorrow is
Entry #34  
July 12 [1938]—10:30 [Tuesday]
This is a beautiful day, hot and clean. Last night Richardson of the Chronicle down. Spoke about a new literature section. I have nothing for it and the price is too low for Louis. Well, there you have it. This morning a request from CIO* to head a committee for organization of farm workers. Can’t do it until this book is done. Mail was sparse today. This is a hell of a time to be writing a book. Everything in the world is happening and I must sit here and write. Well if I ever finish, it will be some kind of triumph. This good pen holds up beautifully. I guess it will last out the entire book. The more I think of it, the better I like this work diary idea. Always I’ve set things down to loosen up a creaking mind but never have I done so consecutively. This sort of keeps it all corralled in one place. Soule phoned* that he wanted me to talk to the President, but I don’t know what about or why. I’ll do it if I can do any good but I’ll be damned if I’ll be another shirt front in a curious mob. I can’t go on this way forever. My hand today will steady down I think because I am calm. And it is time now."|"Working Days"|"John Steinbeck"
"ap 10:30"|10:30|"Monday again. The weeks swing by but they don’t seem to get me much nearer to completion. They do, of course, only they don’t seem to. Sunday Julia B [Ed.—Breinig, from Monterey] and two others. Today after four Bill Richardson. I don’t know what he wants. Louis will be down though. Nothing much else to report. We made plans to go to the Rodeo* next Saturday and night and then back to Santa Cruz. Ought to be fun. I just hope I don’t get into any trouble—I mean with publicity. Salinas would exploit anything—anything, even me, whom it hates. Well, there it is—the daily life. Now back to work. Always on week ends I have the feeling of wasted time. And I am terrified that through illness or something the work may stop. Once the first draft is done, it will be all right because someone could read it even if I passed out of the picture. But I simply must get the draft done. Must avoid every side influence. Must get to be tough about so many things now. Once it is finished of course—then I’ll take time off I hope. But I haven’t really done much work the last two years—for me, I mean. In wordage, more than most, but not for me. But once this book is done I won’t care how soon I die, because my major work will be over. Today comes the funeral in the night of Grampa. That will be the whole day’s work. And it closes one whole part of the book. It must be good and full of fullness and completions. And that feeling must go into it. Must. I seem to use the word must more than any other. It’s a good word though; I’ve nothing against it. The force of folk ceremonial. Well there she is and Grampa is only half-buried. Tomorrow is
Entry #34  
July 12 [1938]—10:30 [Tuesday]
This is a beautiful day, hot and clean. Last night Richardson of the Chronicle down. Spoke about a new literature section. I have nothing for it and the price is too low for Louis. Well, there you have it. This morning a request from CIO* to head a committee for organization of farm workers. Can’t do it until this book is done. Mail was sparse today. This is a hell of a time to be writing a book. Everything in the world is happening and I must sit here and write. Well if I ever finish, it will be some kind of triumph. This good pen holds up beautifully. I guess it will last out the entire book. The more I think of it, the better I like this work diary idea. Always I’ve set things down to loosen up a creaking mind but never have I done so consecutively. This sort of keeps it all corralled in one place. Soule phoned* that he wanted me to talk to the President, but I don’t know what about or why. I’ll do it if I can do any good but I’ll be damned if I’ll be another shirt front in a curious mob. I can’t go on this way forever. My hand today will steady down I think because I am calm. And it is time now."|"Working Days"|"John Steinbeck"
"ap 11:00"|11:00|"
Entry #35  
July 13 [1938]—11:00 [Wednesday]
I don’t know why, but everything seems to be happening now. We are looking at ranches today, too. And yesterday we saw the most beautiful I have ever seen. I want that ranch.* We’ll try to get it. Carol wants it too. And it is reported that [Ed.—Wally]  Ford is coming and all the time I go on working but I wonder whether my work isn’t getting a shot-full-of-holes feeling. No word from Soule so I guess I won’t have to meet the President. I would have but I didn’t like it. Most brilliant weather now. Lovely. And time slips through my fingers. But so far the work has slipped through too so that in fifteen days I shall be half through this book. Probably the first of August no less. I don’t know whether I can do the whole thing in one jump without a rest. We will see. May take a few days off when Book Two is done. Took four days when Book One was done. Tried to get some music but couldn’t. Routine of the house more important. Will have to get on without it. Having to work through and around a thousand things anyway. Wish I could run away from everything to do my book. God, how I wish I could! It will be full of jitter at this rate. No other way, I guess. Well, to work—or to try."|"Working Days"|"John Steinbeck"
"ap 00:15"|12:15|"
Entry #36  
July 14 [1938]—12:15 [Thursday]  
Book II Chap. 4
Today much to my disgust the time has slipped away and it is the latest since I started this book. Not that it matters a great deal. Just work later. I’ll get it done but it scares me to be late. We’re hipped on this ranch. Can think of little else. But I must. Carol is mad over the place and so am I. Well I don’t have to meet the President for which I am thankful. My lazy tendency is setting in now and I’ll have to combat it. This book must be ready by the first of the year. Simply must. And that means solid work, completely solid. So this tendency must be put out of the way. Little mail this morning for which I’m glad. Rusty sent sixty bottles  of the fine red wine. Nice people. Too many things are happening. No word from the east [Ed.—from Pat Covici, or from McIntosh and Otis]. News printed my letters* and I imagine the reaction will be immediate. Now to work god damn it and different work. Must get to it."|"Working Days"|"John Steinbeck"
"ap 11:15"|11:15|"
Entry #37  
July 15 [1938]—11:15 [Friday]
Today I have a leisurely feeling getting into the work whereas yesterday it was one of frantic rush. Today it will be 68 pages [Ed.—of handwritten manuscript]. According to the thousand words to the page gauge, that would be about 70,000 words, but it is more I think. And it is the 35th day. In other words, in 16 more days I’ll be half through. And I must get my people to California before then. By the first of August they should be there, come what may. I think all of today will be in the hamburger stand [Ed.—Chapter 15]. That is an important place. Carol going to San Jose today. That ranch sinks back now. Won’t have to think of it for awhile. It would be fine to finish the book before thinking of it. Then I could think of it all I want. But today I can take my time and what difference if I don’t finish until late? I don’t care. Must be sure not to drink too much and little but beer or short ones in Salinas. Poison on town. I’m going there in the same way that some people go to a slaughter house or a morgue. Anyway, I’m going. This day is good. Letter from Ed and all his teeth are out now. And now to work. On with the hamburger stand. Carol just left with Elsie [Ed.—Ray] and my time has  come. No more nonsense. Well, I got her and the eating joint is through and I think pretty well. Now a week end."|"Working Days"|"John Steinbeck"
"ap 11:15"|11:15|"
Entry #38  
July 18 [1938]—11:15 [Monday]  
Book II Chap. 4
Only a quarter page. Rodeo blues and weakness."|"Working Days"|"John Steinbeck"
"ap 11:05"|11:05|"
Entry #39  
July 19 [1938]—11:05 [Tuesday]
Yesterday was a bust and I’m sorry but I think today will be all right. I just can’t go on these week ends. Confusion lasts too long. Got to stay home and keep my nose down low to my story. Agreed to head a committee to gather funds for field workers’  organization. If it takes time or effort away from this work, I’ll resign. Warned them of that. I’ll have to turn back pages pretty soon to a new set for this diary. I’ll finish another section this week and that will be good. Cut it out and start a new one. That will be very good. I feel the book again today and I think it will go on now."|"Working Days"|"John Steinbeck"
"ap 11:15"|11:15|"
Entry #40  
July 20 [1938]—11:15 [Wednesday]
Well last night a wire that Pat is in trouble. I’ve been expecting it. I’m so sorry for him. Our two thousand dollars, our year’s royalties, are pretty important to us but we’re eating and working and that’s more than we have any right to expect. Being broke won’t kill us but it will wipe Pat out. And he is such a nice fellow. The irritations are increasing. I wonder whether I will ever finish this book. And of course I’ll finish it. Just work a certain length of time and it will get done poco a poco. Just do the day’s work. Some days I think I am getting sour but I don’t know. Then comes a good day and I am lifted up again. And I can’t tell from the opening. Often in writing these beginning lines I think it is going to be all right and then it isn’t. Just have to see. I hope it is all right today. It is hot today, but by powdering my arm and hand it seems to be all right. I hope the whole rest of the summer isn’t boiling, but if it is, it is, and that’s all there is to it. The work must go on day after day until one day it will be finished. In ten days I will be half done. 50 days of work. I hope we get to California by then because I would like half the time out here. That is the important part—out here. Today I must get the family split—perhaps Tom and Casy to Santa Rosa, or  Tom at least for the part [Ed.—Chapter 16]. I think it may be all right. I hope so and I am going to sign this off now and try at it."|"Working Days"|"John Steinbeck"
19:00|"7 PM"|"Well last night a wire that Pat is in trouble. I’ve been expecting it. I’m so sorry for him. Our two thousand dollars, our year’s royalties, are pretty important to us but we’re eating and working and that’s more than we have any right to expect. Being broke won’t kill us but it will wipe Pat out. And he is such a nice fellow. The irritations are increasing. I wonder whether I will ever finish this book. And of course I’ll finish it. Just work a certain length of time and it will get done poco a poco. Just do the day’s work. Some days I think I am getting sour but I don’t know. Then comes a good day and I am lifted up again. And I can’t tell from the opening. Often in writing these beginning lines I think it is going to be all right and then it isn’t. Just have to see. I hope it is all right today. It is hot today, but by powdering my arm and hand it seems to be all right. I hope the whole rest of the summer isn’t boiling, but if it is, it is, and that’s all there is to it. The work must go on day after day until one day it will be finished. In ten days I will be half done. 50 days of work. I hope we get to California by then because I would like half the time out here. That is the important part—out here. Today I must get the family split—perhaps Tom and Casy to Santa Rosa, or  Tom at least for the part [Ed.—Chapter 16]. I think it may be all right. I hope so and I am going to sign this off now and try at it.
Finished, but at 7 PM.
"|"Working Days"|"John Steinbeck"
"ap 10:15"|10:15|"
Entry #41  
July 21 [1938]—10:15 [Thursday]
Yesterday was a terrible day. Telegrams and phones and auspices. Pat is really in trouble. Today his creditors meet and if they force him into bankruptcy our whole year’s royalties go up the flue. I wish it worried me more but it doesn’t. Morrow [Ed.—William Morrow Publishing Company] wired and phoned. By three o’clock we should know how the meeting of the creditors comes out. That is one of the reasons for going to work a little earlier. Gets me done before hell breaks out. I don’t want to work until 7 tonight. Director of L.A. Federal Theatre came over last night. Nice fellow. I liked him. When I am through I must do some work for the theatre if I have it in me. I don’t know. I think, now that I’m tied down, that I will do lots of things, but I wonder if I will. We’ll see anyway. Now to the work. Note to be added concerning Pat when word comes through, if it does. Finished early and I’m glad."|"Working Days"|"John Steinbeck"
"ap 03:00"|"three o’clock"|"
Entry #41  
July 21 [1938]—10:15 [Thursday]
Yesterday was a terrible day. Telegrams and phones and auspices. Pat is really in trouble. Today his creditors meet and if they force him into bankruptcy our whole year’s royalties go up the flue. I wish it worried me more but it doesn’t. Morrow [Ed.—William Morrow Publishing Company] wired and phoned. By three o’clock we should know how the meeting of the creditors comes out. That is one of the reasons for going to work a little earlier. Gets me done before hell breaks out. I don’t want to work until 7 tonight. Director of L.A. Federal Theatre came over last night. Nice fellow. I liked him. When I am through I must do some work for the theatre if I have it in me. I don’t know. I think, now that I’m tied down, that I will do lots of things, but I wonder if I will. We’ll see anyway. Now to the work. Note to be added concerning Pat when word comes through, if it does. Finished early and I’m glad."|"Working Days"|"John Steinbeck"
"ap 03:00"|"three o’clock"|"Yesterday was a terrible day. Telegrams and phones and auspices. Pat is really in trouble. Today his creditors meet and if they force him into bankruptcy our whole year’s royalties go up the flue. I wish it worried me more but it doesn’t. Morrow [Ed.—William Morrow Publishing Company] wired and phoned. By three o’clock we should know how the meeting of the creditors comes out. That is one of the reasons for going to work a little earlier. Gets me done before hell breaks out. I don’t want to work until 7 tonight. Director of L.A. Federal Theatre came over last night. Nice fellow. I liked him. When I am through I must do some work for the theatre if I have it in me. I don’t know. I think, now that I’m tied down, that I will do lots of things, but I wonder if I will. We’ll see anyway. Now to the work. Note to be added concerning Pat when word comes through, if it does. Finished early and I’m glad."|"Working Days"|"John Steinbeck"
"ap 10:20"|10:20|"
Entry #42  
July 22 [1938]—10:20 [Friday]
This is Friday and the last day of a short week. I am ashamed of the short week but it must be put down to accident. Actually I am just about up to schedule on wordage. And I have to take a small loss. So far it is very small. Pat did not have the creditors’ meeting yesterday. I have a feeling he will pull out of this. He  has an advance sale list of 8000 on the short stories a month before publication, which is phenomenal. I hope to goodness he can pull out. He is a plugger though. Letter from Burns Mantle for a reprint of M & M. * I hope everything will blow over and let me go on with this work. Only 8 days to finish half. And today I cut out another section. Record from Ford today. Jokes and very good. Startling effect hearing yourself addressed from the phonograph. No word from Pare. Have been expecting him. I won’t mind a rest after today. I’m taking my time now but the wordage continues. That’s the way it should be, too. Now I should be getting back to work. To the Rays’ tonight for dinner and I suppose I’ll get tight and I don’t much care. In a way it is good and in a way bad. But if I am to drink anything Friday night is the best night for it. I’m a bit addled but I can do it all right. If my self discipline will let me go on working while hell pops around my ears, I’ll be all right. I’ll know I am all right. I just hope the work isn’t suffering. And now to it. Must build some on this one-eyed man [Ed.—the junkyard scene in Chapter 16]."|"Working Days"|"John Steinbeck"
